gs_step,col_step,particle_ht,ashdiam,part_density,fall_time,plume_diffusion_fine_particle,plume_diffusion_coarse_particle,total_fall_time,wind_sum_x,wind_sum_y,actual_mass
4,7,20000.2000000000,0.0000000000,0.0000000000,140.7002250233,1449.5129412714,1279897.6020480003,1703.1781112398,0.0000000000,17031.7811123980,26394779348.5534591675
4,8,22500.1000000000,0.0000000000,0.0000000000,127.1045037433,1592.7371687681,1619870.4025920006,1830.2826149831,0.0000000000,18302.8261498314,19233577598.9302825928
4,9,25000.0000000000,0.0000000000,0.0000000000,114.8225233411,1732.8066560786,1999840.0032000009,1945.1051383243,0.0000000000,19451.0513832426,2205.1844013554
5,0,2500.9000000000,0.0010000000,1212.5000000000,476.9347552314,274.6313473070,19998.4000320000,476.9347552314,0.0000000000,4769.3475523139,54769289601.0454788208
5,1,5000.8000000000,0.0000000000,0.0000000000,430.8490293573,478.1609481938,79993.6001280000,907.7837845886,0.0000000000,9077.8378458864,53492976655.3648071289
5,2,7500.7000000000,0.0000000000,0.0000000000,389.2165208384,661.3739899367,179985.6002880000,1297.0003054271,0.0000000000,12970.0030542706,51200619838.3205871582
5,3,10000.6000000000,0.0000000000,0.0000000000,351.6069197592,832.5265655927,319974.4005120001,1648.6072251863,0.0000000000,16486.0722518630,48283770015.7250747681
5,4,12500.5000000000,0.0000000000,0.0000000000,317.6314966186,995.2360776827,499960.0008000000,1966.2387218049,0.0000000000,19662.3872180488,44811515467.4870147705
5,5,15000.4000000000,0.0000000000,0.0000000000,286.9390844561,1151.5189989776,719942.4011519999,2253.1778062610,0.0000000000,22531.7780626102,40733527410.3163681030
5,6,17500.3000000000,0.0000000000,0.0000000000,259.2124492219,1302.6523866798,979921.6015679999,2512.3902554829,0.0000000000,25123.9025548293,35888318820.4436264038
5,7,20000.2000000000,0.0000000000,0.0000000000,234.1650108732,1449.5129412714,1279897.6020480003,2746.5552663562,0.0000000000,27465.5526635615,29909203387.8535652161
5,8,22500.1000000000,0.0000000000,0.0000000000,211.5378813088,1592.7371687681,1619870.4025920006,2958.0931476649,0.0000000000,29580.9314766491,21794498703.1686134338
5,9,25000.0000000000,0.0000000000,0.0000000000,191.0971885241,1732.8066560786,1999840.0032000009,3149.1903361890,0.0000000000,31491.9033618904,2498.8012931229
6,0,2500.9000000000,0.0005358867,1403.7500000000,807.1990082353,274.6313473070,19998.4000320000,807.1990082353,0.0000000000,8071.9900823532,48333728429.6813354492
6,1,5000.8000000000,0.0000000000,0.0000000000,729.2001796505,478.1609481938,79993.6001280000,1536.3991878859,0.0000000000,15363.9918788587,47207386208.3895187378
6,2,7500.7000000000,0.0000000000,0.0000000000,658.7382994497,661.3739899367,179985.6002880000,2195.1374873355,0.0000000000,21951.3748733554,45184388417.7293167114
6,3,10000.6000000000,0.0000000000,0.0000000000,595.0850798882,832.5265655927,319974.4005120001,2790.2225672237,0.0000000000,27902.2256722374,42610277483.9843444824
6,4,12500.5000000000,0.0000000000,0.0000000000,537.5826069342,995.2360776827,499960.0008000000,3327.8051741579,0.0000000000,33278.0517415794,39546023600.1789855957
6,5,15000.4000000000,0.0000000000,0.0000000000,485.6365401271,1151.5189989776,719942.4011519999,3813.4417142850,0.0000000000,38134.4171428505,35947211770.9489135742
6,6,17500.3000000000,0.0000000000,0.0000000000,438.7099695275,1302.6523866798,979921.6015679999,4252.1516838126,0.0000000000,42521.5168381256,31671330198.0099449158
6,7,20000.2000000000,0.0000000000,0.0000000000,396.3178662636,1449.5129412714,1279897.6020480003,4648.4695500762,0.0000000000,46484.6955007621,26394779348.5534667969
6,8,22500.1000000000,0.0000000000,0.0000000000,358.0220693159,1592.7371687681,1619870.4025920006,5006.4916193921,0.0000000000,50064.9161939213,19233577598.9302864075
6,9,25000.0000000000,0.0000000000,0.0000000000,323.4267567236,1732.8066560786,1999840.0032000009,5329.9183761157,0.0000000000,53299.1837611571,2205.1844013554
7,0,2500.9000000000,0.0002871746,1595.0000000000,1383.3338482476,274.6313473070,19998.4000320000,1383.3338482476,0.0000000000,13833.3384824755,33219253353.7143974304
7,1,5000.8000000000,0.0000000000,0.0000000000,1249.6636893349,478.1609481938,79993.6001280000,2632.9975375824,0.0000000000,26329.9753758243,32445130420.7709274292
7,2,7500.7000000000,0.0000000000,0.0000000000,1128.9099434821,661.3739899367,179985.6002880000,3761.9074810646,0.0000000000,37619.0748106456,31054745728.2323455811
7,3,10000.6000000000,0.0000000000,0.0000000000,1019.8245106819,832.5265655927,319974.4005120001,4781.7319917464,0.0000000000,47817.3199174641,29285586881.0508079529
7,4,12500.5000000000,0.0000000000,0.0000000000,921.2798935754,995.2360776827,499960.0008000000,5703.0118853219,0.0000000000,57030.1188532186,27179558039.2177848816
7,5,15000.4000000000,0.0000000000,0.0000000000,832.2575437405,1151.5189989776,719942.4011519999,6535.2694290623,0.0000000000,65352.6942906231,24706133252.6018333435
7,6,17500.3000000000,0.0000000000,0.0000000000,751.8373340644,1302.6523866798,979921.6015679999,7287.1067631267,0.0000000000,72871.0676312671,21767365690.1409988403
7,7,20000.2000000000,0.0000000000,0.0000000000,679.1880483925,1449.5129412714,1279897.6020480003,7966.2948115193,0.0000000000,79662.9481151926,18140848862.3141593933
7,8,22500.1000000000,0.0000000000,0.0000000000,639.0243607848,1592.7371687681,1619870.4025920006,8605.3191723040,0.0000000000,86053.1917230404,13219031676.5389957428
7,9,25000.0000000000,0.0000000000,0.0000000000,639.0243607848,1732.8066560786,1999840.0032000009,9244.3435330888,0.0000000000,92443.4353308883,1515.5995968086
8,0,2500.9000000000,0.0001538931,1786.2500000000,2393.6811336217,274.6313473070,19998.4000320000,2393.6811336217,0.0000000000,23936.8113362168,17780985004.4434280396
8,1,5000.8000000000,0.0000000000,0.0000000000,2162.3821323554,478.1609481938,79993.6001280000,4556.0632659771,0.0000000000,45560.6326597710,17366626857.5067939758
8,2,7500.7000000000,0.0000000000,0.0000000000,1986.9633309999,661.3739899367,179985.6002880000,6543.0265969770,0.0000000000,65430.2659697695,16622407560.7876548767
8,3,10000.6000000000,0.0000000000,0.0000000000,1986.9633309999,832.5265655927,319974.4005120001,8529.9899279768,0.0000000000,85299.8992797680,15675445068.9682559967
8,4,12500.5000000000,0.0000000000,0.0000000000,1986.9633309999,995.2360776827,499960.0008000000,10516.9532589767,0.0000000000,105169.5325897665,14548169062.5865154266
8,5,15000.4000000000,0.0000000000,0.0000000000,1986.9633309999,1151.5189989776,719942.4011519999,12503.9165899765,0.0000000000,125039.1658997651,13224240177.9681835175
8,6,17500.3000000000,0.0000000000,0.0000000000,1986.9633309999,1302.6523866798,979921.6015679999,14490.8799209764,0.0000000000,144908.7992097636,11651231254.4001274109
8,7,20000.2000000000,0.0000000000,0.0000000000,1986.9633309999,1449.5129412714,1279897.6020480003,16477.8432519762,0.0000000000,164778.4325197621,9710096676.5893783569
8,8,22500.1000000000,0.0000000000,0.0000000000,1986.9633309999,1592.7371687681,1619870.4025920006,18464.8065829761,0.0000000000,184648.0658297606,7075637778.8220453262
8,9,25000.0000000000,0.0000000000,0.0000000000,1986.9633309999,1732.8066560786,1999840.0032000009,20451.7699139759,0.0000000000,204517.6991397591,811.2420052506
9,0,2500.9000000000,0.0000824692,1977.5000000000,6249.8500005952,274.6313473070,19998.4000320000,6249.8500005952,0.0000000000,62498.5000059519,7412217320.8255596161
9,1,5000.8000000000,0.0000000000,0.0000000000,6249.8500005952,478.1609481938,79993.6001280000,12499.7000011904,0.0000000000,124997.0000119038,7239487146.8233108521
9,2,7500.7000000000,0.0000000000,0.0000000000,6249.8500005952,661.3739899367,179985.6002880000,18749.5500017856,0.0000000000,187495.5000178557,6929250387.7092514038
9,3,10000.6000000000,0.0000000000,0.0000000000,6249.8500005952,832.5265655927,319974.4005120001,24999.4000023808,0.0000000000,249994.0000238076,6534497690.8096237183
9,4,12500.5000000000,0.0000000000,0.0000000000,6249.8500005952,995.2360776827,499960.0008000000,31249.2500029760,0.0000000000,312492.5000297595,6064579138.0542087555
9,5,15000.4000000000,0.0000000000,0.0000000000,6249.8500005952,1151.5189989776,719942.4011519999,37499.1000035711,0.0000000000,374991.0000357114,5512683469.3014965057
9,6,17500.3000000000,0.0000000000,0.0000000000,6249.8500005952,1302.6523866798,979921.6015679999,43748.9500041663,0.0000000000,437489.5000416634,4856955792.4505987167
9,7,20000.2000000000,0.0000000000,0.0000000000,6249.8500005952,1449.5129412714,1279897.6020480003,49998.8000047615,0.0000000000,499988.0000476153,4047770511.8766212463
9,8,22500.1000000000,0.0000000000,0.0000000000,6249.8500005952,1592.7371687681,1619870.4025920006,56248.6500053567,0.0000000000,562486.5000535671,2949564654.9933137894
9,9,25000.0000000000,0.0000000000,0.0000000000,6249.8500005952,1732.8066560786,1999840.0032000009,62498.5000059519,0.0000000000,624985.0000595190,338.1759807568
