#EAST NORTH ELEV Kg/m^2 [-6->-4) [-4->-2) [-2->0) [0->2) [2->4) [4->6) (percent)
433487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
435487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
437487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
439487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
441487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
443487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
445487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
447487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
449487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
451487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
453487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
455487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
547487 1479887 0 1.45423e-203 1.02785e-07 2.34618e-06 1.62854e-05 4.00402e-05 7.83006e-05 99.9999 
549487 1479887 0 6.39465e-205 8.95027e-08 2.04367e-06 1.41952e-05 3.49785e-05 6.90978e-05 99.9999 
551487 1479887 0 1.90422e-206 7.69244e-08 1.75709e-06 1.22136e-05 3.01688e-05 6.02603e-05 99.9999 
553487 1479887 0 3.84002e-208 6.52549e-08 1.49111e-06 1.03731e-05 2.56902e-05 5.19357e-05 99.9999 
555487 1479887 0 5.24403e-210 5.46364e-08 1.249e-06 8.69628e-06 2.15988e-05 4.42353e-05 99.9999 
557487 1479887 0 4.84968e-212 4.51514e-08 1.03263e-06 7.19649e-06 1.79285e-05 3.72339e-05 99.9999 
559487 1479887 0 3.03723e-214 3.68283e-08 8.42684e-07 5.87854e-06 1.4693e-05 3.09726e-05 99.9999 
561487 1479887 0 1.28813e-216 2.96491e-08 6.78761e-07 4.74001e-06 1.18886e-05 2.54615e-05 100 
563487 1479887 0 3.6996e-219 2.35593e-08 5.39638e-07 3.77269e-06 9.49737e-06 2.06851e-05 100 
565487 1479887 0 7.19561e-222 1.84771e-08 4.2347e-07 2.96404e-06 7.49079e-06 1.66073e-05 100 
567487 1479887 0 9.47755e-225 1.43029e-08 3.28002e-07 2.29868e-06 5.83317e-06 1.31767e-05 100 
569487 1479887 0 8.45359e-228 1.09279e-08 2.50763e-07 1.75968e-06 4.48471e-06 1.0332e-05 100 
571487 1479887 0 5.10625e-231 8.24081e-09 1.89228e-07 1.32969e-06 3.40421e-06 8.00628e-06 100 
573487 1479887 0 2.08871e-234 6.13371e-09 1.40942e-07 9.91813e-07 2.55124e-06 6.13117e-06 100 
575487 1479887 0 5.78592e-238 4.50606e-09 1.03617e-07 7.30247e-07 1.88772e-06 4.64007e-06 100 
577487 1479887 0 1.08538e-241 3.26731e-09 7.51886e-08 5.30727e-07 1.37904e-06 3.47035e-06 100 
579487 1479887 0 1.37882e-245 2.33833e-09 5.38528e-08 3.80745e-07 9.94647e-07 2.56501e-06 100 
581487 1479887 0 1.18617e-249 1.65173e-09 3.80714e-08 2.69624e-07 7.08294e-07 1.87359e-06 100 
583487 1479887 0 6.91044e-254 1.15158e-09 2.65658e-08 1.88471e-07 4.97978e-07 1.35246e-06 100 
585487 1479887 0 2.72633e-258 7.92448e-10 1.82971e-08 1.30044e-07 3.45668e-07 9.64818e-07 100 
587487 1479887 0 7.28398e-263 5.38229e-10 1.24387e-08 8.85729e-08 2.36898e-07 6.80195e-07 100 
589487 1479887 0 1.31788e-267 3.60814e-10 8.3464e-09 5.95485e-08 1.60293e-07 4.73902e-07 100 
591487 1479887 0 1.61472e-272 2.38738e-10 5.52788e-09 3.95187e-08 1.07084e-07 3.26296e-07 100 
593487 1479887 0 1.33978e-277 1.55912e-10 3.6137e-09 2.58878e-08 7.06288e-08 2.22026e-07 100 
595487 1479887 0 7.52815e-283 1.00498e-10 2.33174e-09 1.67398e-08 4.59932e-08 1.49301e-07 100 
597487 1479887 0 2.86456e-288 6.39374e-11 1.48505e-09 1.06848e-08 2.95705e-08 9.92177e-08 100 
599487 1479887 0 7.38149e-294 4.01489e-11 9.33546e-10 6.73199e-09 1.87705e-08 6.51604e-08 100 
601487 1479887 0 1.28809e-299 2.48836e-11 5.79248e-10 4.1868e-09 1.17637e-08 4.22908e-08 100 
603487 1479887 0 1.52218e-305 1.52221e-11 3.54754e-10 2.57029e-09 7.2789e-09 2.71254e-08 100 
605487 1479887 0 1.21815e-311 0 0 0 7.26003e-09 1.55746e-08 100 
607487 1479887 0 6.60161e-318 0 0 0 0 0 100 
609487 1479887 0 0 -nan -nan -nan -nan -nan -nan 
