gs_step,col_step,particle_ht,ashdiam,part_density,fall_time,plume_diffusion_fine_particle,plume_diffusion_coarse_particle,total_fall_time,wind_sum_x,wind_sum_y,actual_mass
0,35,12000.5200000000,0.0000000000,0.0000000000,6.9508445225,963.2590487130,460.7631367373,365.1285232367,0.0000000000,0.0000000000,311296463.6199395061
0,36,12333.8400000000,0.0000000000,0.0000000000,6.8109987994,984.6059956699,486.7166158899,371.9395220360,0.0000000000,0.0000000000,307943396.8899798393
0,37,12667.1600000000,0.0000000000,0.0000000000,6.6739666662,1005.8378496509,513.3811492659,378.6134887022,0.0000000000,0.0000000000,304518505.9841070771
0,38,13000.4800000000,0.0000000000,0.0000000000,6.5396915156,1026.9582364695,540.7567368653,385.1531802178,0.0000000000,0.0000000000,301020210.3757118583
0,39,13333.8000000000,0.0000000000,0.0000000000,6.4081178793,1047.9705778630,568.8433786880,391.5612980972,0.0000000000,0.0000000000,297446711.2261811495
0,40,13667.1200000000,0.0000000000,0.0000000000,6.2791914049,1068.8781077852,597.6410747341,397.8404895021,0.0000000000,0.0000000000,293795979.9052179456
0,41,14000.4400000000,0.0000000000,0.0000000000,6.1528588334,1089.6838870319,627.1498250035,403.9933483354,0.0000000000,0.0000000000,290065743.6541883945
0,42,14333.7600000000,0.0000000000,0.0000000000,6.0290679774,1110.3908164080,657.3696294963,410.0224163128,0.0000000000,0.0000000000,286253468.0993644595
0,43,14667.0800000000,0.0000000000,0.0000000000,5.9077676997,1131.0016486102,688.3004882125,415.9301840125,0.0000000000,0.0000000000,282356336.2302338481
0,44,15000.4000000000,0.0000000000,0.0000000000,5.7889078916,1151.5189989776,719.9424011520,421.7190919041,0.0000000000,0.0000000000,278371223.3496295810
0,45,15333.7200000000,0.0000000000,0.0000000000,5.6724394527,1171.9453552408,752.2953683149,427.3915313568,0.0000000000,0.0000000000,274294667.3713299036
0,46,15667.0400000000,0.0000000000,0.0000000000,5.5583142706,1192.2830863829,785.3593897011,432.9498456273,0.0000000000,0.0000000000,270122833.6792822480
0,47,16000.3600000000,0.0000000000,0.0000000000,5.4464852006,1212.5344507090,819.1344653107,438.3963308279,0.0000000000,0.0000000000,265851473.5605688989
0,48,16333.6800000000,0.0000000000,0.0000000000,5.3369060467,1232.7016032119,853.6205951437,443.7332368746,0.0000000000,0.0000000000,261475874.9680515826
0,49,16667.0000000000,0.0000000000,0.0000000000,5.2295315423,1252.7866023071,888.8177792000,448.9627684169,0.0000000000,0.0000000000,256990804.0397940278
0,50,17000.3200000000,0.0000000000,0.0000000000,5.1243173316,1272.7914160028,924.7260174797,454.0870857485,0.0000000000,0.0000000000,252390435.3753018677
0,51,17333.6400000000,0.0000000000,0.0000000000,5.0212199511,1292.7179275630,961.3453099827,459.1083056996,0.0000000000,0.0000000000,247668268.5075993538
0,52,17666.9600000000,0.0000000000,0.0000000000,4.9201968117,1312.5679407136,998.6756567091,464.0285025113,0.0000000000,0.0000000000,242817027.2644640803
0,53,18000.2800000000,0.0000000000,0.0000000000,4.8212061813,1332.3431844369,1036.7170576589,468.8497086926,0.0000000000,0.0000000000,237828537.7088603079
0,54,18333.6000000000,0.0000000000,0.0000000000,4.7242071673,1352.0453173938,1075.4695128320,473.5739158599,0.0000000000,0.0000000000,232693578.9812327027
0,55,18666.9200000000,0.0000000000,0.0000000000,4.6291597000,1371.6759320081,1114.9330222285,478.2030755599,0.0000000000,0.0000000000,227401699.4768285155
0,56,19000.2400000000,0.0000000000,0.0000000000,4.5360245157,1391.2365582463,1155.1075858483,482.7391000756,0.0000000000,0.0000000000,221940988.1409331560
0,57,19333.5600000000,0.0000000000,0.0000000000,4.4447631407,1410.7286671179,1195.9932036915,487.1838632162,0.0000000000,0.0000000000,216297786.8864758015
0,58,19666.8800000000,0.0000000000,0.0000000000,4.3553378754,1430.1536739233,1237.5898757581,491.5392010916,0.0000000000,0.0000000000,210456324.6544713974
0,59,20000.2000000000,0.0000000000,0.0000000000,4.2677117786,1449.5129412714,1279.8976020480,495.8069128702,0.0000000000,0.0000000000,204398245.5195139050
0,60,20333.5200000000,0.0000000000,0.0000000000,4.1818486525,1468.8077818846,1322.9163825613,499.9887615227,0.0000000000,0.0000000000,198101990.9575797915
0,61,20666.8400000000,0.0000000000,0.0000000000,4.0977130274,1488.0394612128,1366.6462172979,504.0864745501,0.0000000000,0.0000000000,191541977.3398961425
0,62,21000.1600000000,0.0000000000,0.0000000000,4.0152701473,1507.2091998694,1411.0871062579,508.1017446973,0.0000000000,0.0000000000,184687479.3329033554
0,63,21333.4800000000,0.0000000000,0.0000000000,3.9344859554,1526.3181759056,1456.2390494413,512.0362306528,0.0000000000,0.0000000000,177501079.8762946725
0,64,21666.8000000000,0.0000000000,0.0000000000,3.8553270803,1545.3675269353,1502.1020468480,515.8915577331,0.0000000000,0.0000000000,169936462.0572243631
0,65,22000.1200000000,0.0000000000,0.0000000000,3.7777608217,1564.3583521235,1548.6760984781,519.6693185548,0.0000000000,0.0000000000,161935166.2287584245
0,66,22333.4400000000,0.0000000000,0.0000000000,3.7017551375,1583.2917140475,1595.9612043315,523.3710736923,0.0000000000,0.0000000000,153421651.3275471926
0,67,22666.7600000000,0.0000000000,0.0000000000,3.6272786300,1602.1686404422,1643.9573644083,526.9983523224,0.0000000000,0.0000000000,144295434.4217344820
0,68,23000.0800000000,0.0000000000,0.0000000000,3.5543005334,1620.9901258378,1692.6645787085,530.5526528558,0.0000000000,0.0000000000,134417875.4103850424
0,69,23333.4000000000,0.0000000000,0.0000000000,3.4827907008,1639.7571330972,1742.0828472320,534.0354435566,0.0000000000,0.0000000000,123588347.0092309117
0,70,23666.7200000000,0.0000000000,0.0000000000,3.4127195918,1658.4705948625,1792.2121699789,537.4481631484,0.0000000000,0.0000000000,111497072.1256748289
0,71,24000.0400000000,0.0000000000,0.0000000000,3.3440582604,1677.1314149144,1843.0525469491,540.7922214088,0.0000000000,0.0000000000,97618740.8736839145
0,72,24333.3600000000,0.0000000000,0.0000000000,3.2767783430,1695.7404694541,1894.6039781427,544.0689997518,0.0000000000,0.0000000000,80919207.7776442915
0,73,24666.6800000000,0.0000000000,0.0000000000,3.2108520465,1714.2986083103,1946.8664635597,547.2798517982,0.0000000000,0.0000000000,58689928.0767374709
0,74,25000.0000000000,0.0000000000,0.0000000000,3.1462521371,1732.8066560786,1999.8400032000,550.4261039353,0.0000000000,0.0000000000,54.1269970359
1,0,334.3200000000,0.0103747164,1000.0000000000,20.9075871333,54.7899743083,0.3555271117,20.9075871333,0.0000000000,0.0000000000,1400373755.0688986778
1,1,667.6400000000,0.0000000000,0.0000000000,20.4869423278,95.3948859941,1.4221084467,41.3945294611,0.0000000000,0.0000000000,1435515845.6300177574
1,2,1000.9600000000,0.0000000000,0.0000000000,20.0747605771,131.9465686351,3.1997440051,61.4692900382,0.0000000000,0.0000000000,1452540262.0856001377
1,3,1334.2800000000,0.0000000000,0.0000000000,19.6708716107,166.0921434755,5.6884337869,81.1401616488,0.0000000000,0.0000000000,1461888525.2153341770
1,4,1667.6000000000,0.0000000000,0.0000000000,19.2751085841,198.5532957603,8.8881777920,100.4152702329,0.0000000000,0.0000000000,1466907355.2291548252
1,5,2000.9200000000,0.0000000000,0.0000000000,18.8873080097,229.7323193005,12.7989760205,119.3025782426,0.0000000000,0.0000000000,1469110538.0790224075
1,6,2334.2400000000,0.0000000000,0.0000000000,18.5073096889,259.8839917535,17.4208284723,137.8098879315,0.0000000000,0.0000000000,1469315123.5743565559
1,7,2667.5600000000,0.0000000000,0.0000000000,18.1349566462,289.1832181233,22.7537351475,155.9448445777,0.0000000000,0.0000000000,1468013373.1196691990
1,8,3000.8800000000,0.0000000000,0.0000000000,17.7700950646,317.7569837251,28.7976960461,173.7149396423,0.0000000000,0.0000000000,1465525132.0456502438
1,9,3334.2000000000,0.0000000000,0.0000000000,17.4125742214,345.7013669369,35.5527111680,191.1275138637,0.0000000000,0.0000000000,1462069989.4018607140
1,10,3667.5200000000,0.0000000000,0.0000000000,17.0622464265,373.0914056096,43.0187805133,208.1897602902,0.0000000000,0.0000000000,1457805148.5973873138
1,11,4000.8400000000,0.0000000000,0.0000000000,16.7189669614,399.9871999488,51.1959040819,224.9087272516,0.0000000000,0.0000000000,1452846895.1306228638
1,12,4334.1600000000,0.0000000000,0.0000000000,16.3825940189,426.4378829543,60.0840818739,241.2913212705,0.0000000000,0.0000000000,1447283520.6193399429
1,13,4667.4800000000,0.0000000000,0.0000000000,16.0529886450,452.4843108254,69.6833138893,257.3443099156,0.0000000000,0.0000000000,1441183488.7107038498
1,14,5000.8000000000,0.0000000000,0.0000000000,15.7300146815,478.1609481938,79.9936001280,273.0743245971,0.0000000000,0.0000000000,1434600803.6671798229
1,15,5334.1200000000,0.0000000000,0.0000000000,15.4135387092,503.4972268660,91.0149405901,288.4878633063,0.0000000000,0.0000000000,1427578659.0302183628
1,16,5667.4400000000,0.0000000000,0.0000000000,15.1034299937,528.5185488639,102.7473352755,303.5912932999,0.0000000000,0.0000000000,1420151988.1187858582
1,17,6000.7600000000,0.0000000000,0.0000000000,14.7995604304,553.2470423463,115.1907841843,318.3908537303,0.0000000000,0.0000000000,1412349290.3476839066
1,18,6334.0800000000,0.0000000000,0.0000000000,14.5018044924,577.7021416439,128.3452873165,332.8926582227,0.0000000000,0.0000000000,1404193966.4406771660
1,19,6667.4000000000,0.0000000000,0.0000000000,14.2100391782,601.9010394383,142.2108446720,347.1026974009,0.0000000000,0.0000000000,1395705312.3290655613
1,20,7000.7200000000,0.0000000000,0.0000000000,13.9241439610,625.8590442502,156.7874562509,361.0268413619,0.0000000000,0.0000000000,1386899270.6238019466
1,21,7334.0400000000,0.0000000000,0.0000000000,13.6440007388,649.5898666287,172.0751220531,374.6708421007,0.0000000000,0.0000000000,1377789006.5084171295
1,22,7667.3600000000,0.0000000000,0.0000000000,13.3694937859,673.1058508558,188.0738420787,388.0403358866,0.0000000000,0.0000000000,1368385354.1982684135
1,23,8000.6800000000,0.0000000000,0.0000000000,13.1005097048,696.4181644533,204.7836163277,401.1408455914,0.0000000000,0.0000000000,1358697166.4202222824
1,24,8334.0000000000,0.0000000000,0.0000000000,12.8369373796,719.5369546163,222.2044448000,413.9777829710,0.0000000000,0.0000000000,1348731590.1191899776
1,25,8667.3200000000,0.0000000000,0.0000000000,12.5786679297,742.4714784334,240.3363274957,426.5564509008,0.0000000000,0.0000000000,1338494285.2309756279
1,26,9000.6400000000,0.0000000000,0.0000000000,12.3255946655,765.2302121271,259.1792644147,438.8820455663,0.0000000000,0.0000000000,1327989598.8994548321
1,27,9333.9600000000,0.0000000000,0.0000000000,12.0776130434,787.8209433434,278.7332555571,450.9596586097,0.0000000000,0.0000000000,1317220704.3382043839
1,28,9667.2800000000,0.0000000000,0.0000000000,11.8346206237,810.2508496327,298.9983009229,462.7942792334,0.0000000000,0.0000000000,1306189711.2377629280
1,29,10000.6000000000,0.0000000000,0.0000000000,11.5965170272,832.5265655927,319.9744005120,474.3907962606,0.0000000000,0.0000000000,1294897752.9313392639
1,30,10333.9200000000,0.0000000000,0.0000000000,11.3632038947,854.6542406329,341.6615543245,485.7540001553,0.0000000000,0.0000000000,1283345054.2731647491
1,31,10667.2400000000,0.0000000000,0.0000000000,11.1345848455,876.6395889324,364.0597623603,496.8885850007,0.0000000000,0.0000000000,1271530983.2306637764
1,32,11000.5600000000,0.0000000000,0.0000000000,10.9105654382,898.4879328551,387.1690246195,507.7991504390,0.0000000000,0.0000000000,1259454088.4577114582
1,33,11333.8800000000,0.0000000000,0.0000000000,10.6910531317,920.2042408519,410.9893411021,518.4902035706,0.0000000000,0.0000000000,1247112124.5402071476
1,34,11667.2000000000,0.0000000000,0.0000000000,10.4759572464,941.7931606917,435.5207118080,528.9661608170,0.0000000000,0.0000000000,1234502066.1427404881
1,35,12000.5200000000,0.0000000000,0.0000000000,10.2651889272,963.2590487130,460.7631367373,539.2313497442,0.0000000000,0.0000000000,1221620111.9037027359
1,36,12333.8400000000,0.0000000000,0.0000000000,10.0586611069,984.6059956699,486.7166158899,549.2900108511,0.0000000000,0.0000000000,1208461678.6011164188
1,37,12667.1600000000,0.0000000000,0.0000000000,9.8562884697,1005.8378496509,513.3811492659,559.1462993208,0.0000000000,0.0000000000,1195021385.8234949112
1,38,13000.4800000000,0.0000000000,0.0000000000,9.6579874167,1026.9582364695,540.7567368653,568.8042867375,0.0000000000,0.0000000000,1181293031.1133122444
1,39,13333.8000000000,0.0000000000,0.0000000000,9.4636760305,1047.9705778630,568.8433786880,578.2679627679,0.0000000000,0.0000000000,1167269555.2916681767
1,40,13667.1200000000,0.0000000000,0.0000000000,9.2732740421,1068.8781077852,597.6410747341,587.5412368100,0.0000000000,0.0000000000,1152942997.4086000919
1,41,14000.4400000000,0.0000000000,0.0000000000,9.0867027974,1089.6838870319,627.1498250035,596.6279396074,0.0000000000,0.0000000000,1138304438.4817838669
1,42,14333.7600000000,0.0000000000,0.0000000000,8.9038852247,1110.3908164080,657.3696294963,605.5318248321,0.0000000000,0.0000000000,1123343932.8732857704
1,43,14667.0800000000,0.0000000000,0.0000000000,8.7247458030,1131.0016486102,688.3004882125,614.2565706351,0.0000000000,0.0000000000,1108050425.7941842079
1,44,15000.4000000000,0.0000000000,0.0000000000,8.5492105307,1151.5189989776,719.9424011520,622.8057811658,0.0000000000,0.0000000000,1092411655.0014126301
1,45,15333.7200000000,0.0000000000,0.0000000000,8.3772068950,1171.9453552408,752.2953683149,631.1829880608,0.0000000000,0.0000000000,1076414034.2366862297
1,46,15667.0400000000,0.0000000000,0.0000000000,8.2086638421,1192.2830863829,785.3593897011,639.3916519029,0.0000000000,0.0000000000,1060042515.3236250877
1,47,16000.3600000000,0.0000000000,0.0000000000,8.0435117477,1212.5344507090,819.1344653107,647.4351636506,0.0000000000,0.0000000000,1043280425.0463187695
1,48,16333.6800000000,0.0000000000,0.0000000000,7.8816823882,1232.7016032119,853.6205951437,655.3168460387,0.0000000000,0.0000000000,1026109271.9272691011
1,49,16667.0000000000,0.0000000000,0.0000000000,7.7231089127,1252.7866023071,888.8177792000,663.0399549515,0.0000000000,0.0000000000,1008508516.7321717739
1,50,17000.3200000000,0.0000000000,0.0000000000,7.5677258154,1272.7914160028,924.7260174797,670.6076807669,0.0000000000,0.0000000000,990455298.8531004190
1,51,17333.6400000000,0.0000000000,0.0000000000,7.4154689083,1292.7179275630,961.3453099827,678.0231496752,0.0000000000,0.0000000000,971924108.5200370550
1,52,17666.9600000000,0.0000000000,0.0000000000,7.2662752947,1312.5679407136,998.6756567091,685.2894249698,0.0000000000,0.0000000000,952886391.8643596172
1,53,18000.2800000000,0.0000000000,0.0000000000,7.1200833435,1332.3431844369,1036.7170576589,692.4095083133,0.0000000000,0.0000000000,933310071.9207210541
1,54,18333.6000000000,0.0000000000,0.0000000000,6.9768326635,1352.0453173938,1075.4695128320,699.3863409768,0.0000000000,0.0000000000,913158963.2877494097
1,55,18666.9200000000,0.0000000000,0.0000000000,6.8364640787,1371.6759320081,1114.9330222285,706.2228050555,0.0000000000,0.0000000000,892392050.7530671358
1,56,19000.2400000000,0.0000000000,0.0000000000,6.6989196034,1391.2365582463,1155.1075858483,712.9217246589,0.0000000000,0.0000000000,870962591.7876265049
1,57,19333.5600000000,0.0000000000,0.0000000000,6.5641424187,1410.7286671179,1195.9932036915,719.4858670776,0.0000000000,0.0000000000,848816987.9866724014
1,58,19666.8800000000,0.0000000000,0.0000000000,6.4320768487,1430.1536739233,1237.5898757581,725.9179439263,0.0000000000,0.0000000000,825893349.0138413906
1,59,20000.2000000000,0.0000000000,0.0000000000,6.3026683380,1449.5129412714,1279.8976020480,732.2206122642,0.0000000000,0.0000000000,802119640.7464592457
1,60,20333.5200000000,0.0000000000,0.0000000000,6.1758634283,1468.8077818846,1322.9163825613,738.3964756926,0.0000000000,0.0000000000,777411261.1102715731
1,61,20666.8400000000,0.0000000000,0.0000000000,6.0516097374,1488.0394612128,1366.6462172979,744.4480854300,0.0000000000,0.0000000000,751667812.3202185631
1,62,21000.1600000000,0.0000000000,0.0000000000,5.9298559365,1507.2091998694,1411.0871062579,750.3779413665,0.0000000000,0.0000000000,724768719.0090606213
1,63,21333.4800000000,0.0000000000,0.0000000000,5.8105517298,1526.3181759056,1456.2390494413,756.1884930963,0.0000000000,0.0000000000,696567145.4791879654
1,64,21666.8000000000,0.0000000000,0.0000000000,5.6936478333,1545.3675269353,1502.1020468480,761.8821409297,0.0000000000,0.0000000000,666881330.3588343859
1,65,22000.1200000000,0.0000000000,0.0000000000,5.5790959547,1564.3583521235,1548.6760984781,767.4612368843,0.0000000000,0.0000000000,635481860.5682656765
1,66,22333.4400000000,0.0000000000,0.0000000000,5.4668487729,1583.2917140475,1595.9612043315,772.9280856573,0.0000000000,0.0000000000,602072290.4582459927
1,67,22666.7600000000,0.0000000000,0.0000000000,5.3568599194,1602.1686404422,1643.9573644083,778.2849455767,0.0000000000,0.0000000000,566258295.0530561209
1,68,23000.0800000000,0.0000000000,0.0000000000,5.2490839583,1620.9901258378,1692.6645787085,783.5340295350,0.0000000000,0.0000000000,527495809.2719384432
1,69,23333.4000000000,0.0000000000,0.0000000000,5.1434763678,1639.7571330972,1742.0828472320,788.6775059027,0.0000000000,0.0000000000,484997511.8501143456
1,70,23666.7200000000,0.0000000000,0.0000000000,5.0399935219,1658.4705948625,1792.2121699789,793.7174994247,0.0000000000,0.0000000000,437547745.1404546499
1,71,24000.0400000000,0.0000000000,0.0000000000,4.9385926725,1677.1314149144,1843.0525469491,798.6560920972,0.0000000000,0.0000000000,383085036.5701673031
1,72,24333.3600000000,0.0000000000,0.0000000000,4.8392319313,1695.7404694541,1894.6039781427,803.4953240285,0.0000000000,0.0000000000,317551091.0434672236
1,73,24666.6800000000,0.0000000000,0.0000000000,4.7418702530,1714.2986083103,1946.8664635597,808.2371942815,0.0000000000,0.0000000000,230316771.5784224272
1,74,25000.0000000000,0.0000000000,0.0000000000,4.6464674178,1732.8066560786,1999.8400032000,812.8836616993,0.0000000000,0.0000000000,212.4104700937
2,0,334.3200000000,0.0047568285,1000.0000000000,30.8768713269,54.7899743083,0.3555271117,30.8768713269,0.0000000000,0.0000000000,3718430493.4687643051
2,1,667.6400000000,0.0000000000,0.0000000000,30.2556520801,95.3948859941,1.4221084467,61.1325234071,0.0000000000,0.0000000000,3811743739.7886915207
2,2,1000.9600000000,0.0000000000,0.0000000000,29.6469312937,131.9465686351,3.1997440051,90.7794547007,0.0000000000,0.0000000000,3856948892.3794260025
2,3,1334.2800000000,0.0000000000,0.0000000000,29.0504575080,166.0921434755,5.6884337869,119.8299122088,0.0000000000,0.0000000000,3881771456.0391268730
2,4,1667.6000000000,0.0000000000,0.0000000000,28.4659843228,198.5532957603,8.8881777920,148.2958965316,0.0000000000,0.0000000000,3895098020.1063098907
2,5,2000.9200000000,0.0000000000,0.0000000000,27.8932702951,229.7323193005,12.7989760205,176.1891668267,0.0000000000,0.0000000000,3900948159.9436082840
2,6,2334.2400000000,0.0000000000,0.0000000000,27.3320788395,259.8839917535,17.4208284723,203.5212456662,0.0000000000,0.0000000000,3901491398.4480557442
2,7,2667.5600000000,0.0000000000,0.0000000000,26.7821781306,289.1832181233,22.7537351475,230.3034237969,0.0000000000,0.0000000000,3898034843.6761059761
2,8,3000.8800000000,0.0000000000,0.0000000000,26.2433410072,317.7569837251,28.7976960461,256.5467648040,0.0000000000,0.0000000000,3891427785.0596175194
2,9,3334.2000000000,0.0000000000,0.0000000000,25.7153448782,345.7013669369,35.5527111680,282.2621096823,0.0000000000,0.0000000000,3882253300.2340860367
2,10,3667.5200000000,0.0000000000,0.0000000000,25.1979716312,373.0914056096,43.0187805133,307.4600813135,0.0000000000,0.0000000000,3870928813.4392285347
2,11,4000.8400000000,0.0000000000,0.0000000000,24.6910075417,399.9871999488,51.1959040819,332.1510888552,0.0000000000,0.0000000000,3857763099.0587430000
2,12,4334.1600000000,0.0000000000,0.0000000000,24.1942431854,426.4378829543,60.0840818739,356.3453320406,0.0000000000,0.0000000000,3842990598.9640636444
2,13,4667.4800000000,0.0000000000,0.0000000000,23.7074733515,452.4843108254,69.6833138893,380.0528053921,0.0000000000,0.0000000000,3826793105.5605340004
2,14,5000.8000000000,0.0000000000,0.0000000000,23.2304969576,478.1609481938,79.9936001280,403.2833023497,0.0000000000,0.0000000000,3809314017.0628089905
2,15,5334.1200000000,0.0000000000,0.0000000000,22.7631169672,503.4972268660,91.0149405901,426.0464193169,0.0000000000,0.0000000000,3790668025.8386015892
2,16,5667.4400000000,0.0000000000,0.0000000000,22.3051403080,528.5185488639,102.7473352755,448.3515596249,0.0000000000,0.0000000000,3770947890.7803220749
2,17,6000.7600000000,0.0000000000,0.0000000000,21.8563777920,553.2470423463,115.1907841843,470.2079374169,0.0000000000,0.0000000000,3750229286.7516722679
2,18,6334.0800000000,0.0000000000,0.0000000000,21.4166440377,577.7021416439,128.3452873165,491.6245814546,0.0000000000,0.0000000000,3728574349.9962797165
2,19,6667.4000000000,0.0000000000,0.0000000000,20.9857573932,601.9010394383,142.2108446720,512.6103388478,0.0000000000,0.0000000000,3706034317.2493987083
2,20,7000.7200000000,0.0000000000,0.0000000000,20.5635398614,625.8590442502,156.7874562509,533.1738787092,0.0000000000,0.0000000000,3682651521.1315164566
2,21,7334.0400000000,0.0000000000,0.0000000000,20.1498170263,649.5898666287,172.0751220531,553.3236957355,0.0000000000,0.0000000000,3658460919.3242616653
2,22,7667.3600000000,0.0000000000,0.0000000000,19.7444179810,673.1058508558,188.0738420787,573.0681137165,0.0000000000,0.0000000000,3633491280.0594105721
2,23,8000.6800000000,0.0000000000,0.0000000000,19.3471752572,696.4181644533,204.7836163277,592.4152889737,0.0000000000,0.0000000000,3607766110.0967917442
2,24,8334.0000000000,0.0000000000,0.0000000000,18.9579247560,719.5369546163,222.2044448000,611.3732137297,0.0000000000,0.0000000000,3581304386.8114075661
2,25,8667.3200000000,0.0000000000,0.0000000000,18.5765056797,742.4714784334,240.3363274957,629.9497194094,0.0000000000,0.0000000000,3554121139.1037983894
2,26,9000.6400000000,0.0000000000,0.0000000000,18.2027604662,765.2302121271,259.1792644147,648.1524798757,0.0000000000,0.0000000000,3526227910.0011644363
