,Easting,Northing,Elevation,MassArea,"[-4,-3)","[-3,-2)","[-2,-1)","[-1,0)","[0,1)","[1,2)","[2,3)","[3,4)",geometry,radius
5474,491487,1369887,0,12.9723,1.24291e-19,6.015720000000001e-15,2.65549e-10,2.1575999999999998e-05,0.136809,16.996,60.888000000000005,21.9792,POINT (491487 1369887),42764.490152461774
5475,493487,1369887,0,15.0856,6.962400000000001e-18,1.45153e-13,2.70252e-09,8.52935e-05,0.255038,20.2102,59.3412,20.1935,POINT (493487 1369887),40860.612061005646
5476,495487,1369887,0,17.6553,3.16571e-16,2.9663e-12,2.43284e-08,0.000312701,0.45761199999999996,23.6352,57.434,18.4729,POINT (495487 1369887),38966.36521411767
5477,497487,1369887,0,20.7975,1.16859e-14,5.13482e-11,1.9374300000000002e-07,0.00106326,0.7903,27.1826,55.1999,16.8262,POINT (497487 1369887),37083.22556089208
5478,499487,1369887,0,24.662,3.50293e-13,7.530570000000001e-10,1.3650999999999999e-06,0.00335335,1.3137,30.743000000000002,52.678999999999995,15.261,POINT (499487 1369887),35212.97513701448
5479,501487,1369887,0,29.4435,8.52841e-12,9.35826e-09,8.51109e-06,0.00981023,2.1019,34.1902,49.9151,13.783,POINT (501487 1369887),33357.78197062868
5480,503487,1369887,0,35.3967,1.68676e-10,9.85563e-08,4.69598e-05,0.0266226,3.2368,37.3869,46.95399999999999,12.3957,POINT (503487 1369887),31520.30485258669
5481,505487,1369887,0,42.8579,2.7105e-09,8.797069999999999e-07,0.00022930400000000003,0.06701760000000001,4.79703,40.1923,43.8424,11.1011,POINT (505487 1369887),29703.831705690765
5482,507487,1369887,0,52.2709,3.53928e-08,6.65561e-06,0.000990956,0.15648499999999999,6.8411800000000005,42.473,40.6286,9.89971,POINT (507487 1369887),27912.463488556506
5483,509487,1369887,0,64.2217,3.75589e-07,4.2684899999999995e-05,0.00379032,0.338916,9.3875,44.1153,37.3629,8.7916,POINT (509487 1369887),26151.359773441993
5484,511487,1369887,0,79.477,3.2399e-06,0.000232093,0.0128328,0.680862,12.3943,45.0376,34.0978,7.7763800000000005,POINT (511487 1369887),24427.0673229514
5485,513487,1369887,0,99.0239,2.27255e-05,0.0010702,0.038466900000000005,1.26894,15.7472,45.2024,30.8883,6.85358,POINT (513487 1369887),22747.95854576845
5486,515487,1369887,0,124.094,0.000129681,0.00418683,0.102131,2.19484,19.2605,44.625,27.7905,6.02276,POINT (515487 1369887),21124.810484357015
5487,517487,1369887,0,156.13,0.000602509,0.0139072,0.240348,3.5257699999999996,22.6969,43.3782,24.8607,5.28356,POINT (517487 1369887),19571.551241534227
5488,519487,1369887,0,196.62400000000002,0.00228191,0.0392686,0.501942,5.26668,25.8065,41.5924,22.155,4.63592,POINT (519487 1369887),18106.176239062737
5489,521487,1369887,0,246.672,0.00705771,0.094426,0.931966,7.330589999999999,28.3789,39.4493,19.7276,4.08015,POINT (521487 1369887),16751.76462346579
5490,523487,1369887,0,306.08299999999997,0.0178721,0.193878,1.54267,9.536719999999999,30.2927,37.1695,17.6297,3.61697,POINT (523487 1369887),15537.362002605205
5491,525487,1369887,0,371.98900000000003,0.037179199999999996,0.341111,2.28503,11.6458,31.5453,34.9916,15.9068,3.24732,POINT (525487 1369887),14498.193611619345
5492,527487,1369887,0,437.39599999999996,0.06379059999999999,0.516458,3.04244,13.4187,32.2451,33.1454,14.595999999999998,2.97207,POINT (527487 1369887),13674.26846306595
5493,529487,1369887,0,491.048,0.0906294,0.675813,3.6585400000000003,14.6692,32.5647,31.8252,13.7242,2.79166,POINT (529487 1369887),13106.243474008867
5494,531487,1369887,0,520.337,0.10696199999999999,0.767025,3.98884,15.2842,32.6714,31.1679,13.3075,2.70615,POINT (531487 1369887),12828.157233211636
5495,533487,1369887,0,517.059,0.10504400000000001,0.756513,3.9515300000000004,15.2167,32.6615,31.2404,13.3528,2.71544,POINT (533487 1369887),12858.834239541313
5496,535487,1369887,0,482.184,0.085826,0.648267,3.556,14.4713,32.5241,32.0355,13.8595,2.81953,POINT (535487 1369887),13196.121324086105
5497,537487,1369887,0,425.251,0.058221800000000004,0.481538,2.89953,13.1072,32.1447,33.4717,14.8187,3.0184900000000003,POINT (537487 1369887),13817.583652723077
5498,539487,1369887,0,358.99699999999996,0.0326807,0.308893,2.1333599999999997,11.2514,31.3494,35.3997,16.2123,3.31221,POINT (539487 1369887),14687.192311670737
5499,541487,1369887,0,293.961,0.015117700000000001,0.17036700000000002,1.4096600000000001,9.10372,29.9731,37.6164,18.0115,3.70013,POINT (541487 1369887),15763.934090194618
5500,543487,1369887,0,236.25599999999997,0.00574102,0.0804585,0.832844,6.9078100000000004,27.9265,39.8881,20.1772,4.1813400000000005,POINT (543487 1369887),17008.516043441297
5501,545487,1369887,0,188.108,0.001784,0.0324262,0.438407,4.89578,25.2363,41.9778,22.6626,4.75491,POINT (545487 1369887),18386.887120989242
5502,547487,1369887,0,149.361,0.000452545,0.0111246,0.20509000000000002,3.23162,22.0445,43.6713,25.4157,5.42019,POINT (547487 1369887),19871.22588065467
5503,549487,1369887,0,118.791,9.35533e-05,0.00324347,0.0851183,1.98301,18.5733,44.7962,28.3821,6.17696,POINT (549487 1369887),21439.53399680133
5504,551487,1369887,0,94.8954,1.57437e-05,0.0008027860000000001,0.031307299999999996,1.12992,15.074000000000002,45.2331,31.5055,7.02535,POINT (551487 1369887),23074.696487711382
5505,553487,1369887,0,76.2642,2.1552e-06,0.000168562,0.0101984,0.597459,11.7763,44.9205,34.7296,7.965730000000001,POINT (553487 1369887),24763.47346395493
5506,555487,1369887,0,61.7143,2.39884e-07,3.0013200000000003e-05,0.00294115,0.293069,8.85286,43.8541,37.9984,8.998569999999999,POINT (555487 1369887),26495.615071177344
5507,557487,1369887,0,50.3044,2.17029e-08,4.53057e-06,0.0007507880000000001,0.133345,6.4034,42.0805,41.2577,10.1243,POINT (557487 1369887),28263.149470644632
5508,559487,1369887,0,41.3061,1.59572e-09,5.79727e-07,0.00016962599999999998,0.056275599999999995,4.4566300000000005,39.6885,44.4551,11.3433,POINT (559487 1369887),30059.833964943984
5509,561487,1369887,0,34.1642,9.53355e-11,6.28762e-08,3.39177e-05,0.0220301,2.98481,36.7966,47.5409,12.6555,POINT (561487 1369887),31880.740549742568
5510,563487,1369887,0,28.458000000000002,4.62759e-12,5.7797299999999994e-09,6.00207e-06,0.00799989,1.92393,33.5407,50.4673,14.0601,POINT (563487 1369887),33721.94564374956
5511,565487,1369887,0,23.8691,1.8247e-13,4.5023900000000003e-10,9.39925e-07,0.00269478,1.1936,30.0613,53.1877,15.5548,POINT (565487 1369887),35580.298171881586
5512,567487,1369887,0,20.1555,5.84359e-15,2.97188e-11,1.30244e-07,0.0008420169999999999,0.712757,26.4942,55.6566,17.1356,POINT (567487 1369887),37453.24576054791
5513,569487,1369887,0,17.1325,1.51959e-16,1.66188e-12,1.59676e-08,0.00024403,0.40967,22.9627,57.8307,18.7967,POINT (569487 1369887),39338.703816979025
5514,571487,1369887,0,14.6575,3.2080200000000004e-18,7.87181e-14,1.73173e-09,6.55929e-05,0.22663699999999998,19.5723,59.6709,20.53,POINT (571487 1369887),41234.95626286028
5515,573487,1369887,0,12.6197,5.49703e-20,3.15786e-15,1.6612400000000003e-10,1.63507e-05,0.120679,16.4072,61.1455,22.3266,POINT (573487 1369887),43140.57971330473
5516,575487,1369887,0,10.9321,7.64444e-22,1.0728e-16,1.40955e-11,3.77995e-06,0.061853,13.5284,62.2327,24.177,POINT (575487 1369887),45054.38511399306
5517,577487,1369887,0,9.525780000000001,8.62717e-24,3.0864299999999996e-18,1.05788e-12,8.10465e-07,0.0305192,10.9738,62.9229,26.0728,POINT (577487 1369887),46975.37246260002
5518,579487,1369887,0,8.34643,7.90151e-26,7.52031e-20,7.02348e-14,1.6119499999999998e-07,0.014499600000000001,8.75941,63.2191,28.006999999999998,POINT (579487 1369887),48902.69540628615
5519,581487,1369887,0,7.35078,5.87379e-28,1.55211e-21,4.1257800000000006e-15,2.97463e-08,0.00663473,6.88236,63.1359,29.9751,POINT (581487 1369887),50835.6333490594
5520,583487,1369887,0,6.50444,3.54454e-30,2.71397e-23,2.14486e-16,5.0944400000000005e-09,0.00292489,5.32474,62.6972,31.9751,POINT (583487 1369887),52773.569312677726
5521,585487,1369887,0,5.7801599999999995,1.7366599999999998e-32,4.0214000000000003e-25,9.87063e-18,8.099689999999999e-10,0.00124267,4.05807,61.9336,34.0071,POINT (585487 1369887),54715.97223846068
5522,587487,1369887,0,5.15627,6.90971e-35,5.05055e-27,4.02209e-19,1.19584e-10,0.000508985,3.0476,60.879,36.0729,POINT (587487 1369887),56662.38274199206
5523,589487,1369887,0,4.61557,2.2328899999999996e-37,5.37742e-29,1.45152e-20,1.63994e-11,0.00020104,2.25611,59.5683,38.1754,POINT (589487 1369887),58612.40157168105
5524,591487,1369887,0,4.14436,5.861229999999999e-40,4.85459e-31,4.64022e-22,2.08944e-12,7.65945e-05,1.64683,58.0354,40.3177,POINT (591487 1369887),60565.68019926797
5525,593487,1369887,0,3.73169,1.2498599999999999e-42,3.7164e-33,1.3142000000000002e-23,2.47372e-13,2.8153899999999998e-05,1.18557,56.3119,42.5025,POINT (593487 1369887),62521.9131025275
5526,595487,1369887,0,3.3687400000000003,2.1651799999999996e-45,2.41275e-35,3.29787e-25,2.7217400000000004e-14,9.98549e-06,0.841924,54.4268,44.7312,POINT (595487 1369887),64480.83139972685
5527,597487,1369887,0,3.04838,3.04709e-48,1.3283900000000002e-37,7.332769999999999e-27,2.78321e-15,3.41767e-06,0.5898439999999999,52.406000000000006,47.0041,POINT (597487 1369887),66442.1975705199
5528,599487,1369887,0,2.76477,3.48341e-51,6.202169999999999e-40,1.44466e-28,2.6452e-16,1.12886e-06,0.407711,50.2729,49.3194,POINT (599487 1369887),68405.80105517368
5529,601487,1369887,0,2.51306,3.234559999999999e-54,2.4555e-42,2.52175e-30,2.33656e-17,3.59835e-07,0.278054,48.0486,51.6733,POINT (601487 1369887),70371.4545678857
5530,603487,1369887,0,2.2892099999999997,2.43928e-57,8.242629999999998e-45,3.8998099999999997e-32,1.91813e-18,1.1068899999999999e-07,0.187096,45.7527,54.0602,POINT (603487 1369887),72338.99099379255
5531,605487,1369887,0,2.0898,1.4937799999999996e-60,2.34567e-47,5.342519999999999e-34,1.46328e-19,3.28563e-08,0.124206,43.4036,56.4722,POINT (605487 1369887),74308.26076554343
5532,607487,1369887,0,1.91189,7.427229999999999e-64,5.658290000000001e-50,6.48273e-36,1.03726e-20,9.41056e-09,0.081347,41.0186,58.9,POINT (607487 1369887),76279.12963583159
5533,609487,1369887,0,1.75298,2.9978799999999996e-67,1.1567899999999999e-52,6.966629999999999e-38,6.831380000000001e-22,2.60051e-09,0.0525571,38.6149,61.3326,POINT (609487 1369887),78251.47677839697
5534,611487,1369887,0,1.61085,9.821679999999999e-71,2.0040599999999997e-55,6.62956e-40,4.17974e-23,6.932839999999999e-10,0.0334951,36.2089,63.7576,POINT (611487 1369887),80225.19316274658
5535,613487,1369887,0,1.48359,2.6114499999999996e-74,2.94168e-58,5.58583e-42,2.3755599999999998e-24,1.7829400000000002e-10,0.0210553,33.8167,66.1622,POINT (613487 1369887),82200.18015795342
5536,615487,1369887,0,1.36952,5.634439999999998e-78,3.6580699999999995e-61,4.1666099999999993e-44,1.2540499999999998e-25,4.42285e-11,0.013054099999999999,31.4541,68.5329,POINT (615487 1369887),84176.34832896946
5537,617487,1369887,0,1.26714,9.863849999999998e-82,3.8532799999999996e-64,2.7512099999999998e-46,6.14837e-27,1.05823e-11,0.00798196,29.1358,70.8562,POINT (617487 1369887),86153.61639536671
5538,619487,1369887,0,1.1751200000000002,1.40098e-85,3.4378799999999993e-67,1.6079399999999997e-48,2.79945e-28,2.44199e-12,0.00481322,26.8761,73.1191,POINT (619487 1369887),88131.91032764467
