,Easting,Northing,Elevation,MassArea,"[-4,-3)","[-3,-2)","[-2,-1)","[-1,0)","[0,1)","[1,2)","[2,3)","[3,4)",geometry,radius
85,603487,1479887,0,0.32605100000000004,4.727109999999997e-264,4.236429999999998e-203,1.4188699999999996e-145,1.9094999999999995e-86,5.313479999999999e-39,3.53952e-12,0.145557,99.8544,POINT (603487 1479887),120483.48276008625
86,605487,1479887,0,0.315257,2.4258799999999987e-269,3.4894299999999984e-207,1.6151199999999994e-148,3.2611899999999996e-88,8.00823e-40,1.8321599999999997e-12,0.12449600000000001,99.8755,POINT (605487 1479887),121676.03551233908
87,607487,1479887,0,0.30464,8.880949999999995e-275,2.2142199999999988e-211,1.5232799999999995e-151,4.974619999999999e-90,1.14526e-40,9.3126e-13,0.106025,99.89399999999999,POINT (607487 1479887),122889.56675812638
88,609487,1479887,0,0.294209,2.319319999999999e-280,1.0824099999999995e-215,1.1903099999999998e-154,6.777449999999998e-92,1.55409e-41,4.648010000000001e-13,0.0899077,99.9101,POINT (609487 1479887),124123.46119086431
89,611487,1479887,0,0.28397100000000003,4.320849999999997e-286,4.0762799999999985e-220,7.706189999999997e-158,8.246879999999998e-94,2.0010299999999997e-42,2.27801e-13,0.0759138,99.9241,POINT (611487 1479887),125377.11760125928
90,613487,1479887,0,0.273936,5.742219999999997e-292,1.1825899999999993e-224,4.133479999999998e-161,8.962429999999997e-96,2.44477e-43,1.0963099999999999e-13,0.0638238,99.9362,POINT (613487 1479887),126649.94914329812
91,615487,1479887,0,0.264108,5.4436399999999966e-298,2.642999999999999e-229,1.8368899999999994e-164,8.698989999999998e-98,2.8341499999999997e-44,5.1809500000000004e-14,0.0534298,99.9466,POINT (615487 1479887),127941.38352386221
92,617487,1479887,0,0.25449499999999997,3.681229999999998e-304,4.550389999999998e-234,6.762989999999998e-168,7.540749999999998e-100,3.11752e-45,2.40424e-14,0.0445376,99.9555,POINT (617487 1479887),129250.8631228434
93,619487,1479887,0,0.24509899999999998,1.77577e-310,6.035109999999998e-239,2.062889999999999e-171,5.837919999999998e-102,3.2538299999999994e-46,1.0955799999999999e-14,0.0369668,99.963,POINT (619487 1479887),130577.84505037598
94,621487,1479887,0,0.23592600000000002,6.11031e-317,6.165999999999998e-244,5.213079999999998e-175,4.0364099999999996e-104,3.22237e-47,4.90237e-15,0.030552099999999995,99.9694,POINT (621487 1479887),131921.801147498
95,623487,1479887,0,0.226978,0.0,4.852879999999998e-249,1.0914099999999997e-178,2.4924099999999993e-106,3.02797e-48,2.1541e-15,0.025143000000000002,99.9749,POINT (623487 1479887),133282.21793622733
96,625487,1479887,0,0.218257,0.0,2.9421899999999982e-254,1.8930099999999993e-182,1.3744499999999997e-108,2.69972e-49,9.29449e-16,0.020603299999999998,99.9794,POINT (625487 1479887),134658.59652469278
97,627487,1479887,0,0.20976599999999998,0.0,1.374079999999999e-259,2.7200999999999985e-186,6.768889999999999e-111,2.2839e-50,3.9380800000000005e-16,0.0168115,99.9832,POINT (627487 1479887),136050.45247260298
98,629487,1479887,0,0.201504,0.0,4.943359999999997e-265,3.2380499999999987e-190,2.9770199999999996e-113,1.83324e-51,1.63848e-16,0.013659200000000002,99.9863,POINT (629487 1479887),137457.31562197773
99,433487,1477887,0,0.202749,0.0,4.780699999999998e-264,1.6562299999999991e-189,7.903339999999999e-113,2.8766099999999996e-51,1.9123599999999998e-16,0.014156499999999999,99.9858,POINT (433487 1477887),137202.41112312858
100,435487,1477887,0,0.211221,0.0,1.6384999999999992e-258,1.6181499999999995e-185,1.9677399999999995e-110,3.7384800000000003e-50,4.664640000000001e-16,0.0174851,99.9825,POINT (435487 1477887),135769.25137158265
101,437487,1477887,0,0.219941,0.0,4.3257499999999977e-253,1.3097099999999995e-181,4.3751699999999985e-108,4.60993e-49,1.1173e-15,0.0215045,99.9785,POINT (437487 1477887),134350.57728941843
102,439487,1477887,0,0.228908,0.0,8.797169999999995e-248,8.782039999999996e-178,8.687539999999997e-106,5.39365e-48,2.62795e-15,0.026335300000000002,99.9737,POINT (439487 1477887),132946.85260659613
103,441487,1477887,0,0.238121,3.43009e-315,1.3781399999999991e-242,4.878439999999998e-174,1.5405599999999995e-103,5.987709999999999e-47,6.06969e-15,0.0321141,99.9679,POINT (441487 1477887),131558.55585251763
104,443487,1477887,0,0.24758000000000002,1.307279999999999e-308,1.663079999999999e-237,2.2450999999999993e-170,2.4397399999999993e-101,6.30715e-46,1.37662e-14,0.038994,99.961,POINT (443487 1477887),130186.18059533047
105,445487,1477887,0,0.257283,3.553959999999997e-302,1.5459999999999993e-232,8.559779999999998e-167,3.4506199999999992e-99,6.30377e-45,3.06591e-14,0.047146,99.9529,POINT (445487 1477887),128830.2356514184
106,447487,1477887,0,0.267227,6.891929999999997e-296,1.1070999999999994e-227,2.7037499999999995e-163,4.3585699999999987e-97,5.97814e-44,6.705039999999999e-14,0.056759199999999996,99.9432,POINT (447487 1477887),127491.24526021385
107,449487,1477887,0,0.277409,9.533589999999994e-290,6.107199999999997e-223,7.075409999999998e-160,4.916859999999999e-95,5.379369999999999e-43,1.4399200000000002e-13,0.0680407,99.932,POINT (449487 1477887),126169.74921905805
108,451487,1477887,0,0.287823,9.407269999999994e-284,2.595279999999999e-218,1.5339799999999992e-156,4.953749999999999e-93,4.593019999999999e-42,3.03648e-13,0.0812159,99.9188,POINT (451487 1477887),124866.30297241926
109,453487,1477887,0,0.298466,6.621639999999996e-278,8.496019999999995e-214,2.7553599999999994e-153,4.457459999999999e-91,3.72107e-41,6.287739999999999e-13,0.0965277,99.9035,POINT (453487 1477887),123581.47764936298
110,455487,1477887,0,0.309329,3.3248099999999985e-272,2.1425999999999985e-209,4.100439999999999e-150,3.58223e-89,2.8605e-40,1.27853e-12,0.11423499999999999,99.8858,POINT (455487 1477887),122315.86004275978
111,457487,1477887,0,0.320407,1.1908899999999992e-266,4.162589999999999e-205,5.055679999999998e-147,2.5711999999999995e-87,2.08652e-39,2.55279e-12,0.13461099999999998,99.8654,POINT (457487 1477887),121070.05252332221
112,459487,1477887,0,0.33169099999999996,3.0428699999999985e-261,6.230019999999998e-201,5.164539999999999e-144,1.6483199999999995e-85,1.4441399999999998e-38,5.00505e-12,0.157941,99.8421,POINT (459487 1477887),119844.67288119234
113,461487,1477887,0,0.343171,5.546359999999997e-256,7.183259999999996e-197,4.3711099999999986e-141,9.43785e-84,9.48428e-38,9.63579e-12,0.18451700000000001,99.8155,POINT (461487 1477887),118640.3540874689
114,463487,1477887,0,0.35483600000000004,7.211889999999996e-251,6.380669999999998e-193,3.065249999999999e-138,4.8265599999999987e-82,5.91027e-37,1.82158e-11,0.21463800000000002,99.7854,POINT (463487 1477887),117457.74396777763
115,465487,1477887,0,0.366674,6.689799999999997e-246,4.366439999999998e-189,1.7809699999999995e-135,2.2046499999999996e-80,3.49478e-36,3.38137e-11,0.2486,99.7514,POINT (465487 1477887),116297.5047797673
116,467487,1477887,0,0.37867199999999995,4.4269499999999976e-241,2.3020299999999993e-185,8.573819999999998e-133,8.994659999999999e-79,1.96084e-35,6.16333e-11,0.286694,99.7133,POINT (467487 1477887),115160.31268627226
117,469487,1477887,0,0.390814,2.089919999999999e-236,9.350269999999997e-182,3.4199699999999983e-130,3.2777599999999996e-77,1.04394e-34,1.1031e-10,0.32919699999999996,99.6708,POINT (469487 1477887),114046.85711583638
118,471487,1477887,0,0.403084,7.038719999999995e-232,2.9259799999999993e-178,1.1303299999999997e-127,1.0668999999999998e-75,5.2737e-34,1.9386000000000002e-10,0.376366,99.6236,POINT (471487 1477887),112957.84000236548
119,473487,1477887,0,0.41546400000000006,1.691229999999999e-227,7.054379999999999e-175,3.095519999999999e-125,3.1018999999999992e-74,2.5279499999999996e-33,3.34529e-10,0.428429,99.5716,POINT (473487 1477887),111893.97489588079
120,475487,1477887,0,0.42793400000000004,2.8991199999999983e-223,1.3103699999999996e-171,7.024449999999998e-123,8.055569999999999e-73,1.14982e-32,5.668270000000001e-10,0.48558,99.5144,POINT (475487 1477887),110855.9859367098
121,477487,1477887,0,0.44047200000000003,3.545589999999998e-219,1.8753599999999993e-168,1.3208399999999998e-120,1.8686799999999998e-71,4.96255e-32,9.43049e-10,0.547964,99.45200000000001,POINT (477487 1477887),109844.60668599073
122,479487,1477887,0,0.453054,3.0936899999999993e-215,2.0679399999999994e-165,2.0580199999999994e-118,3.87211e-70,2.03231e-31,1.54058e-09,0.615676,99.3843,POINT (479487 1477887),108860.5788061041
123,481487,1477887,0,0.46565500000000004,1.925929999999999e-211,1.7569599999999995e-162,2.657209999999999e-116,7.167079999999999e-69,7.89743e-31,2.47115e-09,0.6887449999999999,99.3113,POINT (481487 1477887),107904.65058559802
124,483487,1477887,0,0.47824799999999995,8.554399999999996e-208,1.1501799999999995e-159,2.8430299999999992e-114,1.1850099999999998e-67,2.9120199999999998e-30,3.89204e-09,0.767131,99.2329,POINT (483487 1477887),106977.57530435993
