,Easting,Northing,Elevation,MassArea,"[-4,-3)","[-3,-2)","[-2,-1)","[-1,0)","[0,1)","[1,2)","[2,3)","[3,4)",geometry,radius
21,475487,1479887,0,0.017649500000000002,0.0,0.0,0.0,4.864879999999998e-255,3.603659999999999e-116,7.50592e-37,5.0560400000000006e-08,100.0,POINT (475487 1479887),112578.14005391988
22,477487,1479887,0,0.019288099999999996,0.0,0.0,0.0,1.6852199999999994e-250,4.4248400000000006e-114,3.63802e-36,7.525289999999999e-08,100.0,POINT (477487 1479887),111582.37144818173
23,479487,1479887,0,0.021017400000000002,0.0,0.0,0.0,4.012599999999997e-246,4.571589999999999e-112,1.6662099999999998e-35,1.1042099999999999e-07,100.0,POINT (479487 1479887),110613.80392157211
24,481487,1479887,0,0.0228348,0.0,0.0,0.0,6.567369999999997e-242,3.9743199999999984e-110,7.21115e-35,1.59733e-07,100.0,POINT (481487 1479887),109673.1581472878
25,483487,1479887,0,0.0247361,0.0,0.0,0.0,7.388599999999996e-238,2.9073299999999993e-108,2.9491099999999998e-34,2.2780000000000001e-07,100.0,POINT (483487 1479887),108761.15859073955
26,485487,1479887,0,0.0267161,0.0,0.0,0.0,5.714089999999997e-234,1.7896599999999995e-106,1.1397e-33,3.20278e-07,100.0,POINT (485487 1479887),107878.5317753259
27,487487,1479887,0,0.0287683,0.0,0.0,0.0,3.0377799999999986e-230,9.27044e-105,4.16208e-33,4.4393000000000003e-07,100.0,POINT (487487 1479887),107026.00440079972
28,489487,1479887,0,0.030884699999999998,0.0,0.0,0.0,1.1101899999999994e-226,4.0410399999999996e-103,1.43632e-32,6.0662e-07,100.0,POINT (489487 1479887),106204.30131590716
29,491487,1479887,0,0.0330561,0.0,0.0,0.0,2.789229999999999e-223,1.4823799999999997e-101,4.683969999999999e-32,8.17208e-07,100.0,POINT (491487 1479887),105414.1433489833
30,493487,1479887,0,0.0352718,0.0,0.0,0.0,4.817509999999998e-220,4.576229999999999e-100,1.4434599999999999e-31,1.0853299999999998e-06,100.0,POINT (493487 1479887),104656.24500238865
31,495487,1479887,0,0.037520099999999994,0.0,0.0,0.0,5.720369999999998e-217,1.1889099999999998e-98,4.203609999999999e-31,1.4210399999999999e-06,100.0,POINT (495487 1479887),103931.31201904458
32,497487,1479887,0,0.039787800000000005,0.0,0.0,0.0,4.6697999999999985e-214,2.599489999999999e-97,1.15683e-30,1.83426e-06,100.0,POINT (497487 1479887),103240.03883184082
33,499487,1479887,0,0.0420606,0.0,0.0,0.0,2.6209299999999987e-211,4.783409999999998e-96,3.00852e-30,2.33414e-06,100.0,POINT (499487 1479887),102583.10590930653
34,501487,1479887,0,0.0443232,0.0,0.0,0.0,1.0113499999999995e-208,7.40806e-95,7.393839999999998e-30,2.9282299999999997e-06,100.0,POINT (501487 1479887),101961.1770136065
35,503487,1479887,0,0.0465596,0.0,0.0,0.0,2.683189999999999e-206,9.656039999999998e-94,1.71721e-29,3.62156e-06,100.0,POINT (503487 1479887),101374.89638958947
36,505487,1479887,0,0.048752699999999996,0.0,0.0,0.0,4.8945199999999976e-204,1.0593199999999999e-92,3.7689e-29,4.4156699999999995e-06,100.0,POINT (505487 1479887),100824.88590620868
37,507487,1479887,0,0.0508852,0.0,0.0,0.0,6.138859999999996e-202,9.781339999999998e-92,7.817109999999999e-29,5.30771e-06,100.0,POINT (507487 1479887),100311.74217408449
38,509487,1479887,0,0.0529394,0.0,0.0,0.0,5.294099999999998e-200,7.601849999999999e-91,1.53221e-28,6.28966e-06,100.0,POINT (509487 1479887),99836.03366520526
39,511487,1479887,0,0.0548977,0.0,0.0,0.0,3.139289999999999e-198,4.97275e-90,2.8381299999999997e-28,7.34779e-06,100.0,POINT (511487 1479887),99398.29786268978
40,513487,1479887,0,0.056742499999999994,0.0,0.0,7.44201e-317,1.2800099999999996e-196,2.7380299999999995e-89,4.9681e-28,8.462430000000001e-06,100.0,POINT (513487 1479887),98999.03847007809
41,515487,1479887,0,0.0584569,0.0,0.0,1.55513e-314,3.5887699999999984e-195,1.26896e-88,8.2185e-28,9.60819e-06,100.0,POINT (515487 1479887),98638.72271070829
42,517487,1479887,0,0.0600245,0.0,0.0,1.78806e-312,6.918839999999995e-194,4.9503099999999996e-88,1.28481e-27,1.07546e-05,100.0,POINT (517487 1479887),98317.77874830167
43,519487,1479887,0,0.061430200000000004,0.0,0.0,1.12773e-310,9.172399999999995e-193,1.62554e-87,1.89816e-27,1.18675e-05,100.0,POINT (519487 1479887),98036.59325986395
44,521487,1479887,0,0.0626599,0.0,0.0,3.901659999999997e-309,8.361799999999997e-192,4.493089999999999e-87,2.65015e-27,1.291e-05,100.0,POINT (521487 1479887),97795.5091913734
45,523487,1479887,0,0.0637013,0.0,0.0,7.404889999999995e-308,5.2418899999999976e-191,1.0453999999999998e-86,3.49669e-27,1.38453e-05,100.0,POINT (523487 1479887),97594.8237254415
46,525487,1479887,0,0.0645436,0.0,0.0,7.709319999999995e-307,2.259709999999999e-190,2.0474299999999996e-86,4.36004e-27,1.46381e-05,100.0,POINT (525487 1479887),97434.78648819425
47,527487,1479887,0,0.065178,0.0,0.0,4.402969999999997e-306,6.698759999999998e-190,3.375429999999999e-86,5.13773e-27,1.52572e-05,100.0,POINT (527487 1479887),97315.59802005021
48,529487,1479887,0,0.065598,0.0,0.0,1.3794599999999992e-305,1.3655799999999993e-189,4.684309999999999e-86,5.72138e-27,1.56773e-05,100.0,POINT (529487 1479887),97237.40853190197
49,531487,1479887,0,0.065799,0.0,0.0,2.370869999999998e-305,1.9143599999999992e-189,5.47216e-86,6.02112e-27,1.58808e-05,100.0,POINT (531487 1479887),97200.31696450377
50,533487,1479887,0,0.0657789,0.0,0.0,2.2353399999999986e-305,1.845499999999999e-189,5.381079999999999e-86,5.98829e-27,1.5859100000000002e-05,100.0,POINT (533487 1479887),97204.37036471149
51,535487,1479887,0,0.065538,0.0,0.0,1.1561499999999995e-305,1.2234499999999996e-189,4.454279999999999e-86,5.62828e-27,1.5613199999999998e-05,100.0,POINT (535487 1479887),97249.56358770974
52,537487,1479887,0,0.0650788,0.0,0.0,3.2803599999999985e-306,5.577509999999997e-190,3.1037099999999993e-86,4.99916e-27,1.51535e-05,100.0,POINT (537487 1479887),97335.83932961179
53,539487,1479887,0,0.06440610000000001,0.0,0.0,5.105769999999997e-307,1.7485399999999995e-190,1.8204599999999997e-86,4.1963000000000005e-27,1.4499000000000001e-05,100.0,POINT (539487 1479887),97463.0884899509
54,541487,1479887,0,0.06352709999999999,0.0,0.0,4.359469999999997e-308,3.7695399999999983e-191,8.988209999999998e-87,3.32877e-27,1.3676400000000002e-05,100.0,POINT (541487 1479887),97631.15085872951
55,543487,1479887,0,0.0624507,0.0,0.0,2.04189e-309,5.588259999999998e-192,3.735569999999999e-87,2.49544e-27,1.27178e-05,100.0,POINT (543487 1479887),97839.8161179793
56,545487,1479887,0,0.0611882,0.0,0.0,5.24635e-311,5.696859999999997e-193,1.3068499999999998e-87,1.7679000000000003e-27,1.1658900000000001e-05,100.0,POINT (545487 1479887),98088.82514333629
57,547487,1479887,0,0.059752099999999995,0.0,0.0,7.39435e-313,3.9935599999999983e-194,3.848399999999999e-88,1.18363e-27,1.05368e-05,100.0,POINT (547487 1479887),98377.87158705966
58,549487,1479887,0,0.0581567,0.0,0.0,5.71711e-315,1.9250699999999994e-195,9.539219999999997e-89,7.4889100000000005e-28,9.387960000000001e-06,100.0,POINT (549487 1479887),98706.60372031853
59,551487,1479887,0,0.056417499999999995,0.0,0.0,2.40827e-317,6.380979999999997e-197,1.9902999999999996e-89,4.477819999999999e-28,8.24594e-06,100.0,POINT (551487 1479887),99074.62650951554
60,553487,1479887,0,0.0545509,0.0,0.0,0.0,1.4543799999999991e-198,3.4953699999999995e-90,2.53022e-28,7.140319999999999e-06,100.0,POINT (553487 1479887),99481.50389896607
61,555487,1479887,0,0.05257390000000001,0.0,0.0,0.0,2.279329999999999e-200,5.166889999999999e-91,1.35112e-28,6.095419999999999e-06,100.0,POINT (555487 1479887),99926.76127044247
62,557487,1479887,0,0.0505042,0.0,0.0,0.0,2.456239999999999e-202,6.428669999999998e-92,6.81822e-29,5.1297900000000006e-06,100.0,POINT (557487 1479887),100409.8880489367
63,559487,1479887,0,0.0483595,0.0,0.0,0.0,1.819949999999999e-204,6.732269999999998e-93,3.25154e-29,4.25603e-06,100.0,POINT (559487 1479887),100930.34042348218
64,561487,1479887,0,0.046157300000000005,0.0,0.0,0.0,9.271859999999995e-207,5.933929999999999e-94,1.4653699999999997e-29,3.4811300000000004e-06,100.0,POINT (561487 1479887),101487.54415197956
65,563487,1479887,0,0.043914999999999996,0.0,0.0,0.0,3.247739999999998e-209,4.4020699999999986e-95,6.2408199999999996e-30,2.80703e-06,100.0,POINT (563487 1479887),102080.89741964458
66,565487,1479887,0,0.0416494,0.0,0.0,0.0,7.821599999999996e-212,2.7484999999999993e-96,2.51173e-30,2.23144e-06,100.0,POINT (565487 1479887),102709.77372188102
67,567487,1479887,0,0.0393765,0.0,0.0,0.0,1.2950899999999994e-214,1.4442799999999995e-97,9.55299e-31,1.7487700000000001e-06,100.0,POINT (567487 1479887),103373.52474400784
68,569487,1479887,0,0.03711130000000001,0.0,0.0,0.0,1.4742899999999994e-217,6.387259999999998e-99,3.4335099999999993e-31,1.35112e-06,100.0,POINT (569487 1479887),104071.48321226137
69,571487,1479887,0,0.034868,0.0,0.0,0.0,1.1538199999999996e-220,2.377259999999999e-100,1.16618e-31,1.02913e-06,100.0,POINT (571487 1479887),104802.96569277036
70,573487,1479887,0,0.0326595,0.0,0.0,0.0,6.208029999999997e-224,7.446099999999999e-102,3.7430399999999997e-32,7.72782e-07,100.0,POINT (573487 1479887),105567.27531768545
71,575487,1479887,0,0.030497399999999997,0.0,0.0,0.0,2.296259999999999e-227,1.96273e-103,1.1352899999999999e-32,5.72082e-07,100.0,POINT (575487 1479887),106363.70442025794
72,577487,1479887,0,0.028392,0.0,0.0,0.0,5.838879999999998e-231,4.353759999999999e-105,3.25397e-33,4.1751600000000004e-07,100.0,POINT (577487 1479887),107191.5370633335
73,579487,1479887,0,0.0263524,0.0,0.0,0.0,1.0206299999999993e-234,8.126979999999997e-107,8.81334e-34,3.0040199999999997e-07,100.0,POINT (579487 1479887),108050.05144839127
74,581487,1479887,0,0.0243862,0.0,0.0,0.0,1.2263999999999994e-238,1.2765699999999998e-108,2.25572e-34,2.13082e-07,100.0,POINT (581487 1479887),108938.52219485998
75,583487,1479887,0,0.0224997,0.0,0.0,0.0,1.0129999999999993e-242,1.68735e-110,5.45561e-35,1.49007e-07,100.0,POINT (583487 1479887),109856.22248193318
76,585487,1479887,0,0.0206981,0.0,0.0,0.0,5.751559999999996e-247,1.87672e-112,1.24685e-35,1.02726e-07,100.0,POINT (585487 1479887),110802.42604744718
77,587487,1479887,0,0.018985,0.0,0.0,0.0,2.244699999999999e-251,1.75638e-114,2.69272e-36,6.981839999999999e-08,100.0,POINT (587487 1479887),111776.40904054845
78,589487,1479887,0,0.017363099999999996,0.0,0.0,0.0,6.021629999999997e-256,1.3830899999999997e-116,5.49506e-37,4.67816e-08,100.0,POINT (589487 1479887),112777.45172684122
79,591487,1479887,0,0.0158341,0.0,0.0,0.0,1.1103199999999995e-260,9.164099999999999e-119,1.05963e-37,3.0902700000000006e-08,100.0,POINT (591487 1479887),113804.84004645848
80,593487,1479887,0,0.014398300000000001,0.0,0.0,0.0,1.4071699999999994e-265,5.108889999999999e-121,1.9307899999999998e-38,2.01249e-08,100.0,POINT (593487 1479887),114857.86702703476
81,595487,1479887,0,0.013055500000000001,0.0,0.0,0.0,1.2257599999999995e-270,2.3963599999999993e-123,3.3243499999999996e-39,1.29207e-08,100.0,POINT (595487 1479887),115935.8340548771
82,597487,1479887,0,0.0118045,0.0,0.0,0.0,7.338639999999996e-276,9.457089999999997e-126,5.4083899999999994e-40,8.17816e-09,100.0,POINT (597487 1479887),117038.05200873774
83,599487,1479887,0,0.010643399999999999,0.0,0.0,0.0,3.019729999999998e-281,3.140039999999999e-128,8.314069999999999e-41,5.1031800000000006e-09,100.0,POINT (599487 1479887),118163.84226149724
84,601487,1479887,0,0.0095697,0.0,0.0,0.0,8.539959999999996e-287,8.771579999999997e-131,1.20765e-41,3.13936e-09,100.0,POINT (601487 1479887),119312.53755578246
85,603487,1479887,0,0.00858049,0.0,0.0,0.0,1.6598599999999988e-292,2.0614699999999992e-133,1.6574499999999997e-42,1.90396e-09,100.0,POINT (603487 1479887),120483.48276008625
86,605487,1479887,0,0.00767233,0.0,0.0,0.0,2.217219999999999e-298,4.0759199999999985e-136,2.14939e-43,1.13839e-09,100.0,POINT (605487 1479887),121676.03551233908
87,607487,1479887,0,0.00684148,0.0,0.0,0.0,2.035439999999999e-304,6.779789999999998e-139,2.63364e-44,6.71024e-10,100.0,POINT (607487 1479887),122889.56675812638
88,609487,1479887,0,0.00608398,0.0,0.0,0.0,1.28415e-310,9.48731e-142,3.04901e-45,3.89943e-10,100.0,POINT (609487 1479887),124123.46119086431
89,611487,1479887,0,0.00539568,0.0,0.0,0.0,5.4116e-317,1.1168599999999997e-144,3.33518e-46,2.23398e-10,100.0,POINT (611487 1479887),125377.11760125928
90,613487,1479887,0,0.00477234,0.0,0.0,0.0,0.0,1.1060499999999998e-147,3.44694e-47,1.26174e-10,100.0,POINT (613487 1479887),126649.94914329812
91,615487,1479887,0,0.00420969,0.0,0.0,0.0,0.0,9.214489999999998e-151,3.36585e-48,7.0255e-11,100.0,POINT (615487 1479887),127941.38352386221
92,617487,1479887,0,0.00370344,0.0,0.0,0.0,0.0,6.457689999999999e-154,3.10528e-49,3.85653e-11,100.0,POINT (617487 1479887),129250.8631228434
93,619487,1479887,0,0.00324941,0.0,0.0,0.0,0.0,3.8070599999999984e-157,2.70673e-50,2.08704e-11,100.0,POINT (619487 1479887),130577.84505037598
94,621487,1479887,0,0.00284349,0.0,0.0,0.0,0.0,1.8879999999999996e-160,2.2290599999999998e-51,1.11346e-11,100.0,POINT (621487 1479887),131921.801147498
95,623487,1479887,0,0.00248172,0.0,0.0,0.0,0.0,7.876079999999999e-164,1.7343199999999997e-52,5.85646e-12,100.0,POINT (623487 1479887),133282.21793622733
96,625487,1479887,0,0.00216028,0.0,0.0,0.0,0.0,2.7638199999999988e-167,1.2748499999999998e-53,3.03672e-12,100.0,POINT (625487 1479887),134658.59652469278
97,627487,1479887,0,0.00187555,0.0,0.0,0.0,0.0,8.158229999999998e-171,8.85342e-55,1.55234e-12,100.0,POINT (627487 1479887),136050.45247260298
98,629487,1479887,0,0.0016241,0.0,0.0,0.0,0.0,2.0256499999999993e-174,5.808669999999999e-56,7.8231e-13,100.0,POINT (629487 1479887),137457.31562197773
99,433487,1477887,0,0.00166306,0.0,0.0,0.0,0.0,9.009089999999997e-174,9.44013e-56,8.82576e-13,100.0,POINT (433487 1477887),137202.41112312858
100,435487,1477887,0,0.00192539,0.0,0.0,0.0,0.0,4.168949999999999e-170,1.50604e-54,1.7716e-12,100.0,POINT (435487 1477887),135769.25137158265
101,437487,1477887,0,0.00222333,0.0,0.0,0.0,0.0,1.6227399999999994e-166,2.26989e-53,3.50581e-12,100.0,POINT (437487 1477887),134350.57728941843
102,439487,1477887,0,0.00256068,0.0,0.0,0.0,0.0,5.313129999999999e-163,3.23216e-52,6.8395e-12,100.0,POINT (439487 1477887),132946.85260659613
103,441487,1477887,0,0.00294152,0.0,0.0,0.0,0.0,1.4633099999999996e-159,4.34811e-51,1.31544e-11,100.0,POINT (441487 1477887),131558.55585251763
104,443487,1477887,0,0.00337014,0.0,0.0,0.0,0.0,3.3901099999999985e-156,5.526309999999999e-50,2.4941999999999998e-11,100.0,POINT (443487 1477887),130186.18059533047
105,445487,1477887,0,0.00385105,0.0,0.0,0.0,0.0,6.606679999999999e-153,6.6359199999999984e-49,4.66233e-11,100.0,POINT (445487 1477887),128830.2356514184
106,447487,1477887,0,0.00438894,0.0,0.0,0.0,0.0,1.0830599999999997e-149,7.5284e-48,8.59189e-11,100.0,POINT (447487 1477887),127491.24526021385
107,449487,1477887,0,0.00498869,0.0,0.0,0.0,0.0,1.4935699999999996e-146,8.06949e-47,1.56095e-10,100.0,POINT (449487 1477887),126169.74921905805
108,451487,1477887,0,0.00565527,0.0,0.0,0.0,2.17457e-314,1.7326299999999996e-143,8.17213e-46,2.7957799999999996e-10,100.0,POINT (451487 1477887),124866.30297241926
109,453487,1477887,0,0.00639373,0.0,0.0,0.0,6.778979999999996e-308,1.6908399999999997e-140,7.81943e-45,4.93665e-10,100.0,POINT (453487 1477887),123581.47764936298
110,455487,1477887,0,0.00720914,0.0,0.0,0.0,1.4522199999999992e-301,1.3881099999999995e-137,7.069210000000001e-44,8.593619999999999e-10,100.0,POINT (455487 1477887),122315.86004275978
111,457487,1477887,0,0.00810654,0.0,0.0,0.0,2.1379499999999987e-295,9.586719999999996e-135,6.03847e-43,1.47481e-09,100.0,POINT (457487 1477887),121070.05252332221
112,459487,1477887,0,0.00909082,0.0,0.0,0.0,2.1630699999999992e-289,5.569959999999999e-132,4.87358e-42,2.49523e-09,100.0,POINT (459487 1477887),119844.67288119234
113,461487,1477887,0,0.0101667,0.0,0.0,0.0,1.5040299999999992e-283,2.722559999999999e-129,3.716539999999999e-41,4.16201e-09,100.0,POINT (461487 1477887),118640.3540874689
114,463487,1477887,0,0.0113386,0.0,0.0,0.0,7.187209999999996e-278,1.1195699999999997e-126,2.67797e-40,6.844e-09,100.0,POINT (463487 1477887),117457.74396777763
115,465487,1477887,0,0.0126105,0.0,0.0,0.0,2.3604399999999987e-272,3.873299999999999e-124,1.82326e-39,1.10952e-08,100.0,POINT (465487 1477887),116297.5047797673
116,467487,1477887,0,0.013986000000000002,0.0,0.0,0.0,5.327959999999997e-267,1.1273999999999998e-121,1.1729499999999999e-38,1.77327e-08,100.0,POINT (467487 1477887),115160.31268627226
117,469487,1477887,0,0.015468,0.0,0.0,0.0,8.265549999999995e-262,2.760869999999999e-119,7.130069999999999e-38,2.7940299999999997e-08,100.0,POINT (469487 1477887),114046.85711583638
118,471487,1477887,0,0.0170586,0.0,0.0,0.0,8.813199999999996e-257,5.688499999999999e-117,4.0954499999999996e-37,4.34014e-08,100.0,POINT (471487 1477887),112957.84000236548
119,473487,1477887,0,0.0187593,0.0,0.0,0.0,6.458849999999997e-252,9.861419999999998e-115,2.2228299999999997e-36,6.646499999999999e-08,100.0,POINT (473487 1477887),111893.97489588079
120,475487,1477887,0,0.020570500000000002,0.0,0.0,0.0,3.253459999999998e-247,1.4384099999999998e-112,1.1400099999999998e-35,1.0034599999999999e-07,100.0,POINT (475487 1477887),110855.9859367098
121,477487,1477887,0,0.0224913,0.0,0.0,0.0,1.1264499999999996e-242,1.7653499999999995e-110,5.524800000000001e-35,1.49355e-07,100.0,POINT (477487 1477887),109844.60668599073
122,479487,1477887,0,0.02452,0.0,0.0,0.0,2.6808199999999986e-238,1.823059999999999e-108,2.5300599999999997e-34,2.19159e-07,100.0,POINT (479487 1477887),108860.5788061041
123,481487,1477887,0,0.0266534,0.0,0.0,0.0,4.3854999999999975e-234,1.5841599999999997e-106,1.0948599999999997e-33,3.17039e-07,100.0,POINT (481487 1477887),107904.65058559802
124,483487,1477887,0,0.028886900000000004,0.0,0.0,0.0,4.931469999999998e-230,1.1583299999999995e-104,4.4771099999999995e-33,4.52148e-07,100.0,POINT (483487 1477887),106977.57530435993
125,485487,1477887,0,0.0312144,0.0,0.0,0.0,3.811979999999999e-226,7.12716e-103,1.7300299999999997e-32,6.35719e-07,100.0,POINT (485487 1477887),106080.10943621806
126,487487,1477887,0,0.0336282,0.0,0.0,0.0,2.0255799999999988e-222,3.6902599999999996e-101,6.31732e-32,8.811790000000001e-07,100.0,POINT (487487 1477887),105213.01068784221
127,489487,1477887,0,0.03611930000000001,0.0,0.0,0.0,7.399239999999996e-219,1.6079199999999997e-99,2.1798899999999996e-31,1.20414e-06,100.0,POINT (489487 1477887),104377.03587475551
128,491487,1477887,0,0.0386767,0.0,0.0,0.0,1.8580999999999992e-215,5.89589e-98,7.10823e-31,1.6222e-06,100.0,POINT (491487 1477887),103572.93863746457
129,493487,1477887,0,0.041288099999999994,0.0,0.0,0.0,3.207819999999999e-212,1.8193699999999996e-96,2.19037e-30,2.15449e-06,100.0,POINT (493487 1477887),102801.46700315128
130,495487,1477887,0,0.0439394,0.0,0.0,0.0,3.807309999999998e-209,4.7248699999999994e-95,6.378290000000001e-30,2.8209699999999998e-06,100.0,POINT (495487 1477887),102063.36080102398
131,497487,1477887,0,0.046615300000000005,0.0,0.0,0.0,3.106739999999999e-206,1.0326799999999997e-93,1.75519e-29,3.6413699999999996e-06,100.0,POINT (497487 1477887),101359.3489422658
132,499487,1477887,0,0.04929890000000001,0.0,0.0,0.0,1.742919999999999e-203,1.8995699999999997e-92,4.56435e-29,4.6338599999999995e-06,100.0,POINT (499487 1477887),100690.14657850092
133,501487,1477887,0,0.051972000000000004,0.0,0.0,0.0,6.722809999999996e-201,2.940839999999999e-91,1.1216799999999998e-28,5.8134300000000005e-06,100.0,POINT (501487 1477887),100056.45215577054
134,503487,1477887,0,0.0546154,0.0,0.0,0.0,1.782919999999999e-198,3.831959999999999e-90,2.60496e-28,7.19007e-06,100.0,POINT (503487 1477887),99458.94438410253
135,505487,1477887,0,0.0572092,0.0,0.0,3.31187e-316,3.2510899999999987e-196,4.2025499999999994e-89,5.71704e-28,8.766849999999999e-06,100.0,POINT (505487 1477887),98898.27914579707
136,507487,1477887,0,0.059732600000000004,0.0,0.0,7.66007e-313,4.0761899999999987e-194,3.879319999999999e-88,1.1857199999999999e-27,1.05381e-05,100.0,POINT (507487 1477887),98375.08636845002
137,509487,1477887,0,0.0621645,0.0,0.0,9.72529e-310,3.514109999999999e-192,3.0140899999999996e-87,2.32401e-27,1.2488e-05,100.0,POINT (509487 1477887),97889.96689140312
138,511487,1477887,0,0.06448390000000001,0.0,0.0,6.772829999999996e-307,2.0831499999999991e-190,1.9711599999999998e-86,4.30465e-27,1.4589200000000001e-05,100.0,POINT (511487 1477887),97443.48935665225
139,513487,1477887,0,0.0666698,0.0,0.0,2.5872799999999983e-304,8.491419999999996e-189,1.0850799999999997e-85,7.53497e-27,1.68027e-05,100.0,POINT (513487 1477887),97036.18715716318
140,515487,1477887,0,0.068702,0.0,0.0,5.421639999999997e-302,2.3801199999999987e-187,5.027789999999999e-85,1.2464399999999998e-26,1.9078e-05,100.0,POINT (515487 1477887),96668.55547694917
141,517487,1477887,0,0.0705608,0.0,0.0,6.232149999999997e-300,4.587609999999998e-186,1.9610099999999994e-84,1.9485299999999998e-26,2.1354699999999997e-05,100.0,POINT (517487 1477887),96341.04845806901
142,519487,1477887,0,0.0722281,0.0,0.0,3.929809999999998e-298,6.080599999999998e-185,6.438279999999999e-84,2.87866e-26,2.3564699999999998e-05,100.0,POINT (519487 1477887),96054.07652983813
143,521487,1477887,0,0.0736872,0.0,0.0,1.359369999999999e-296,5.542239999999999e-184,1.7793299999999997e-83,4.01904e-26,2.56351e-05,100.0,POINT (521487 1477887),95808.00393495316
144,523487,1477887,0,0.074923,0.0,0.0,2.5795399999999986e-295,3.473839999999999e-183,4.1394199999999996e-83,5.302759999999999e-26,2.74926e-05,100.0,POINT (523487 1477887),95603.14648587671
145,525487,1477887,0,0.07592280000000001,0.0,0.0,2.685269999999998e-294,1.4973399999999994e-182,8.106329999999998e-83,6.61196e-26,2.90671e-05,100.0,POINT (525487 1477887),95439.76958270594
146,527487,1477887,0,0.076676,0.0,0.0,1.5334799999999993e-293,4.4383899999999987e-182,1.3363299999999995e-82,7.791260000000002e-26,3.0296599999999997e-05,100.0,POINT (527487 1477887),95318.08652086969
