,Easting,Northing,Elevation,MassArea,"[-4,-3)","[-3,-2)","[-2,-1)","[-1,0)","[0,1)","[1,2)","[2,3)","[3,4)",geometry,radius
32,497487,1479887,0,0.400744,1.3093099999999995e-266,5.1061699999999965e-202,1.2967799999999995e-142,1.8447e-85,3.72147e-38,1.18248e-11,0.11911,99.8809,POINT (497487 1479887),103240.03883184082
33,499487,1479887,0,0.410229,3.329889999999999e-263,1.988609999999999e-199,8.956339999999998e-141,2.4002599999999995e-84,1.2123699999999997e-37,1.76996e-11,0.13195,99.8681,POINT (499487 1479887),102583.10590930653
34,501487,1479887,0,0.41941300000000004,5.324519999999997e-260,5.441069999999997e-197,4.814169999999999e-139,2.6830099999999996e-83,3.6829899999999997e-37,2.58686e-11,0.145293,99.8547,POINT (501487 1479887),101961.1770136065
35,503487,1479887,0,0.42825699999999994,5.3530499999999974e-257,1.0459399999999994e-194,2.0139499999999996e-137,2.5764599999999992e-82,1.04331e-36,3.69167e-11,0.159021,99.84100000000001,POINT (503487 1479887),101374.89638958947
36,505487,1479887,0,0.436722,3.3837799999999986e-254,1.4126199999999993e-192,6.557199999999998e-136,2.1255399999999994e-81,2.7559499999999998e-36,5.14412e-11,0.172995,99.82700000000001,POINT (505487 1479887),100824.88590620868
37,507487,1479887,0,0.444771,1.3449099999999992e-251,1.3404499999999993e-190,1.6616599999999995e-134,1.5064899999999997e-80,6.788599999999999e-36,6.99905e-11,0.18706199999999998,99.8129,POINT (507487 1479887),100311.74217408449
38,509487,1479887,0,0.45236499999999996,3.361079999999999e-249,8.936979999999996e-189,3.2773699999999992e-133,9.173189999999999e-80,1.5593399999999998e-35,9.29832e-11,0.201053,99.7989,POINT (509487 1479887),99836.03366520526
39,511487,1479887,0,0.45946800000000004,5.2816599999999976e-247,4.1865099999999983e-187,5.0312699999999986e-132,4.798839999999999e-79,3.34005e-35,1.20617e-10,0.214784,99.7852,POINT (511487 1479887),99398.29786268978
40,513487,1479887,0,0.466045,5.218839999999998e-245,1.3779799999999997e-185,6.011799999999999e-131,2.1568599999999994e-78,6.671429999999999e-35,1.5277299999999998e-10,0.228069,99.7719,POINT (513487 1479887),98999.03847007809
41,515487,1479887,0,0.472063,3.2426299999999983e-243,3.186899999999999e-184,5.591309999999998e-130,8.32873e-78,1.24262e-34,1.8894000000000002e-10,0.24071199999999998,99.7593,POINT (515487 1479887),98638.72271070829
42,517487,1479887,0,0.47748999999999997,1.2669099999999995e-241,5.178899999999999e-183,4.047709999999999e-129,2.7632099999999994e-77,2.15833e-34,2.2815900000000003e-10,0.25252199999999997,99.7475,POINT (517487 1479887),98317.77874830167
43,519487,1479887,0,0.48229700000000003,3.112629999999998e-240,5.913649999999998e-182,2.2808699999999996e-128,7.876469999999999e-77,3.49584e-34,2.69022e-10,0.263311,99.7367,POINT (519487 1479887),98036.59325986395
44,521487,1479887,0,0.48645900000000003,4.808899999999998e-239,4.744909999999998e-181,1.0004299999999997e-127,1.9290099999999993e-76,5.28013e-34,3.09724e-10,0.272903,99.7271,POINT (521487 1479887),97795.5091913734
45,523487,1479887,0,0.48995299999999997,4.672039999999997e-238,2.675219999999999e-180,3.415709999999999e-127,4.059069999999999e-76,7.436979999999999e-34,3.48175e-10,0.281136,99.7189,POINT (523487 1479887),97594.8237254415
46,525487,1479887,0,0.492759,2.8543899999999986e-237,1.0598699999999996e-179,9.077779999999997e-127,7.33855e-76,9.76806e-34,3.8217e-10,0.287867,99.7121,POINT (525487 1479887),97434.78648819425
47,527487,1479887,0,0.49486099999999994,1.0966599999999997e-236,2.9506299999999997e-179,1.8779699999999993e-126,1.1399499999999998e-75,1.1964100000000001e-33,4.09592e-10,0.29298,99.70700000000001,POINT (527487 1479887),97315.59802005021
48,529487,1479887,0,0.49624799999999997,2.649589999999999e-236,5.772239999999997e-179,3.0241899999999995e-126,1.52146e-75,1.3665099999999999e-33,4.2863099999999995e-10,0.29638200000000003,99.7036,POINT (529487 1479887),97237.40853190197
49,531487,1479887,0,0.49691199999999996,4.025699999999997e-236,7.934959999999997e-179,3.790919999999999e-126,1.7447399999999996e-75,1.45549e-33,4.3797699999999994e-10,0.298012,99.70200000000001,POINT (531487 1479887),97200.31696450377
50,533487,1479887,0,0.49684799999999996,3.8464299999999993e-236,7.665069999999998e-179,3.6990799999999994e-126,1.7190899999999997e-75,1.44565e-33,4.36975e-10,0.297842,99.7022,POINT (533487 1479887),97204.37036471149
51,535487,1479887,0,0.49605699999999997,2.311159999999999e-236,5.203059999999998e-179,2.809689999999999e-126,1.4553299999999997e-75,1.3389999999999998e-33,4.25694e-10,0.295873,99.7041,POINT (535487 1479887),97249.56358770974
52,537487,1479887,0,0.494544,8.732809999999996e-237,2.481819999999999e-179,1.6612499999999995e-126,1.0585799999999997e-75,1.1565399999999999e-33,4.0492500000000003e-10,0.292142,99.7079,POINT (537487 1479887),97335.83932961179
53,539487,1479887,0,0.492317,2.0750599999999993e-237,8.318629999999997e-180,7.645819999999998e-127,6.615769999999999e-76,9.315319999999999e-34,3.76087e-10,0.28671599999999997,99.7133,POINT (539487 1479887),97463.0884899509
54,541487,1479887,0,0.48938999999999994,3.1006699999999985e-238,1.9592899999999994e-180,2.739199999999999e-127,3.552469999999999e-76,6.996770000000001e-34,3.41066e-10,0.27969,99.7203,POINT (541487 1479887),97631.15085872951
55,543487,1479887,0,0.48577700000000007,2.9135799999999985e-239,3.2427099999999993e-181,7.638849999999997e-128,1.6389699999999996e-76,4.9006800000000005e-34,3.02012e-10,0.271189,99.7288,POINT (543487 1479887),97839.8161179793
56,545487,1479887,0,0.4815,1.7216299999999995e-240,3.771159999999999e-182,1.6581899999999995e-128,6.4968299999999995e-77,3.20092e-34,2.61124e-10,0.261358,99.7386,POINT (545487 1479887),98088.82514333629
57,547487,1479887,0,0.476583,6.397179999999997e-242,3.081739999999999e-183,2.8018199999999996e-129,2.2126699999999996e-77,1.94962e-34,2.2044799999999996e-10,0.250362,99.7496,POINT (547487 1479887),98377.87158705966
58,549487,1479887,0,0.47105,1.4947499999999993e-243,1.769559999999999e-184,3.6850099999999985e-130,6.47459e-78,1.10735e-34,1.8172e-10,0.23838,99.7616,POINT (549487 1479887),98706.60372031853
59,551487,1479887,0,0.46493199999999996,2.196209999999999e-245,7.139619999999996e-186,3.772439999999999e-131,1.6277399999999997e-78,5.865079999999999e-35,1.46263e-10,0.22560100000000002,99.7744,POINT (551487 1479887),99074.62650951554
60,553487,1479887,0,0.458261,2.0290699999999987e-247,2.0240499999999992e-187,3.005989999999999e-132,3.515849999999999e-79,2.8968e-35,1.14949e-10,0.21221700000000002,99.7878,POINT (553487 1479887),99481.50389896607
61,555487,1479887,0,0.45106999999999997,1.1787699999999997e-249,4.031749999999999e-189,1.8643499999999995e-133,6.5244399999999984e-80,1.3341799999999998e-35,8.82086e-11,0.19842200000000002,99.8016,POINT (555487 1479887),99926.76127044247
62,557487,1479887,0,0.44339399999999995,4.305929999999998e-252,5.642699999999997e-191,8.999789999999998e-135,1.0401999999999999e-80,5.7301400000000005e-36,6.6093e-11,0.18440399999999998,99.8156,POINT (557487 1479887),100409.8880489367
63,559487,1479887,0,0.43527,9.890069999999995e-255,5.548719999999998e-193,3.381399999999999e-136,1.4247799999999996e-81,2.2949099999999997e-36,4.83546e-11,0.170342,99.8297,POINT (559487 1479887),100930.34042348218
64,561487,1479887,0,0.42673599999999995,1.4282999999999991e-257,3.833559999999999e-195,9.888079999999998e-138,1.67659e-82,8.5707e-37,3.45429e-11,0.156403,99.8436,POINT (561487 1479887),101487.54415197956
65,563487,1479887,0,0.41783000000000003,1.2969299999999991e-260,1.860839999999999e-197,2.2504599999999995e-139,1.6949199999999996e-83,2.98479e-37,2.40946e-11,0.142738,99.8573,POINT (563487 1479887),102080.89741964458
66,565487,1479887,0,0.408592,7.404299999999995e-264,6.345999999999997e-200,3.9862399999999986e-141,1.4719999999999995e-84,9.69301e-38,1.64105e-11,0.12948199999999999,99.8705,POINT (565487 1479887),102709.77372188102
67,567487,1479887,0,0.39905799999999997,2.6577399999999984e-267,1.5204399999999992e-202,5.495179999999998e-143,1.0982399999999998e-85,2.93526e-38,1.09135e-11,0.116748,99.8833,POINT (567487 1479887),103373.52474400784
68,569487,1479887,0,0.38926900000000003,5.997809999999996e-271,2.559229999999999e-205,5.8954599999999985e-145,7.038999999999999e-87,8.288559999999999e-39,7.086739999999999e-12,0.10463299999999999,99.8954,POINT (569487 1479887),104071.48321226137
69,571487,1479887,0,0.379261,8.509739999999996e-275,3.0262799999999983e-208,4.922229999999999e-147,3.875599999999999e-88,2.1824899999999998e-39,4.49338e-12,0.09321030000000001,99.9068,POINT (571487 1479887),104802.96569277036
70,573487,1479887,0,0.36907199999999996,7.590569999999996e-279,2.5139699999999986e-211,3.198199999999999e-149,1.8330599999999994e-89,5.3587499999999996e-40,2.78192e-12,0.0825347,99.9175,POINT (573487 1479887),105567.27531768545
71,575487,1479887,0,0.358738,4.2565499999999976e-283,1.4670799999999992e-214,1.6171199999999994e-151,7.447569999999998e-91,1.2269099999999999e-40,1.68175e-12,0.0726422,99.9274,POINT (575487 1479887),106363.70442025794
72,577487,1479887,0,0.348294,1.500569999999999e-287,6.014239999999998e-218,6.362949999999997e-154,2.5992399999999997e-92,2.61938e-41,9.927129999999998e-13,0.063551,99.9364,POINT (577487 1479887),107191.5370633335
73,579487,1479887,0,0.337773,3.3255599999999973e-292,1.7319399999999991e-221,1.9482699999999995e-156,7.792279999999999e-94,5.214540000000001e-42,5.721819999999999e-13,0.055263400000000004,99.9447,POINT (579487 1479887),108050.05144839127
74,581487,1479887,0,0.327208,4.6330899999999984e-297,3.5034799999999976e-225,4.642009999999998e-159,2.0065999999999995e-95,9.67975e-43,3.22028e-13,0.047768,99.9522,POINT (581487 1479887),108938.52219485998
75,583487,1479887,0,0.316629,4.057589999999998e-302,4.978239999999998e-229,8.606329999999998e-162,4.4384199999999994e-97,1.6754899999999998e-43,1.76972e-13,0.0410414,99.959,POINT (583487 1479887),109856.22248193318
76,585487,1479887,0,0.306064,2.233819999999999e-307,4.968789999999997e-233,1.2415899999999996e-164,8.432539999999999e-99,2.7042299999999997e-44,9.496510000000001e-14,0.035050599999999994,99.9649,POINT (585487 1479887),110802.42604744718
77,587487,1479887,0,0.295542,7.73039e-313,3.4835099999999986e-237,1.3937299999999996e-167,1.3760799999999996e-100,4.0697699999999995e-45,4.9759600000000003e-14,0.029754700000000002,99.9702,POINT (587487 1479887),111776.40904054845
78,589487,1479887,0,0.285087,1.68279e-318,1.7154099999999992e-241,1.2173399999999995e-170,1.928759999999999e-102,5.71106e-46,2.5459099999999998e-14,0.0251077,99.9749,POINT (589487 1479887),112777.45172684122
79,591487,1479887,0,0.27472399999999997,0.0,5.933239999999999e-246,8.273089999999997e-174,2.3219499999999995e-104,7.472740000000001e-47,1.27193e-14,0.021059599999999998,99.9789,POINT (591487 1479887),113804.84004645848
80,593487,1479887,0,0.264474,0.0,1.441399999999999e-250,4.374619999999998e-177,2.4008199999999993e-106,9.11712e-48,6.20499e-15,0.017558400000000002,99.9824,POINT (593487 1479887),114857.86702703476
81,595487,1479887,0,0.254358,0.0,2.459449999999999e-255,1.7997899999999996e-180,2.1320199999999995e-108,1.03716e-48,2.95579e-15,0.0145518,99.9854,POINT (595487 1479887),115935.8340548771
82,597487,1479887,0,0.24439299999999997,0.0,2.9474499999999987e-260,5.761099999999998e-184,1.6260799999999997e-110,1.10013e-49,1.37487e-15,0.0119879,99.988,POINT (597487 1479887),117038.05200873774
83,599487,1479887,0,0.234596,0.0,2.4808499999999988e-265,1.4347699999999994e-187,1.0651299999999996e-112,1.0880299999999998e-50,6.24468e-16,0.00981672,99.9902,POINT (599487 1479887),118163.84226149724
84,601487,1479887,0,0.224983,0.0,1.4665399999999993e-270,2.7800299999999985e-191,5.991959999999999e-115,1.00332e-51,2.76959e-16,0.00799077,99.992,POINT (601487 1479887),119312.53755578246
85,603487,1479887,0,0.21556599999999998,0.0,6.088639999999997e-276,4.190789999999998e-195,2.8948799999999994e-117,8.626539999999999e-53,1.19944e-16,0.00646562,99.9935,POINT (603487 1479887),120483.48276008625
86,605487,1479887,0,0.206357,0.0,1.775309999999999e-281,4.914939999999998e-199,1.2011099999999999e-119,6.915499999999999e-54,5.07228e-17,0.00520035,99.9948,POINT (605487 1479887),121676.03551233908
87,607487,1479887,0,0.197366,0.0,3.6353799999999977e-287,4.4844499999999976e-203,4.279759999999999e-122,5.16891e-55,2.0945300000000002e-17,0.00415773,99.9958,POINT (607487 1479887),122889.56675812638
88,609487,1479887,0,0.188601,0.0,5.228049999999997e-293,3.1831899999999984e-207,1.3095799999999997e-124,3.6021099999999993e-56,8.44554e-18,0.00330433,99.9967,POINT (609487 1479887),124123.46119086431
89,611487,1479887,0,0.180071,0.0,5.280069999999997e-299,1.7578099999999993e-211,3.441259999999999e-127,2.3404299999999994e-57,3.3252900000000002e-18,0.00261044,99.9974,POINT (611487 1479887),125377.11760125928
90,613487,1479887,0,0.171781,0.0,3.744929999999997e-305,7.551539999999996e-216,7.765459999999998e-130,1.4177799999999997e-58,1.2784700000000002e-18,0.00204997,99.99799999999999,POINT (613487 1479887),126649.94914329812
91,615487,1479887,0,0.163735,0.0,1.8653e-311,2.5237399999999993e-220,1.5047899999999997e-132,8.007379999999999e-60,4.79966e-19,0.00160024,99.9984,POINT (615487 1479887),127941.38352386221
92,617487,1479887,0,0.155937,0.0,6.51426e-318,6.561389999999996e-225,2.5040299999999994e-135,4.216369999999999e-61,1.7594999999999997e-19,0.00124174,99.9988,POINT (617487 1479887),129250.8631228434
93,619487,1479887,0,0.14838900000000002,0.0,0.0,1.3270399999999993e-229,3.578099999999999e-138,2.06989e-62,6.29837e-20,0.0009578130000000001,99.999,POINT (619487 1479887),130577.84505037598
94,621487,1479887,0,0.141093,0.0,0.0,2.0878699999999993e-234,4.3904399999999985e-141,9.473569999999998e-64,2.20153e-20,0.000734408,99.9993,POINT (621487 1479887),131921.801147498
95,623487,1479887,0,0.134049,0.0,0.0,2.555359999999999e-239,4.625969999999999e-144,4.04232e-65,7.51414e-21,0.00055976,99.9994,POINT (623487 1479887),133282.21793622733
96,625487,1479887,0,0.12725699999999998,0.0,0.0,2.4328999999999987e-244,4.1853499999999984e-147,1.60804e-66,2.5043299999999997e-21,0.000424105,99.9996,POINT (625487 1479887),134658.59652469278
97,627487,1479887,0,0.120715,0.0,0.0,1.801849999999999e-249,3.2515599999999994e-150,5.963519999999999e-68,8.150039999999999e-22,0.000319413,99.9997,POINT (627487 1479887),136050.45247260298
98,629487,1479887,0,0.11442100000000001,0.0,0.0,1.0380699999999994e-254,2.1690899999999994e-153,2.0618099999999995e-69,2.58991e-22,0.000239133,99.9998,POINT (629487 1479887),137457.31562197773
99,433487,1477887,0,0.115383,0.0,0.0,9.184789999999995e-254,8.095269999999998e-153,3.7643899999999994e-69,3.17178e-22,0.000251441,99.9997,POINT (433487 1477887),137202.41112312858
100,435487,1477887,0,0.121849,0.0,0.0,1.950469999999999e-248,1.3713899999999997e-149,1.1519199999999998e-67,1.0175299999999999e-21,0.000337501,99.9997,POINT (435487 1477887),135769.25137158265
101,437487,1477887,0,0.128581,0.0,0.0,3.2219399999999984e-243,1.9948399999999996e-146,3.286119999999999e-66,3.18746e-21,0.00045032199999999996,99.9995,POINT (437487 1477887),134350.57728941843
102,439487,1477887,0,0.135581,0.0,0.0,4.140109999999998e-238,2.4916199999999993e-143,8.739479999999997e-65,9.74991e-21,0.000597281,99.9994,POINT (439487 1477887),132946.85260659613
103,441487,1477887,0,0.142852,0.0,0.0,4.138309999999999e-233,2.6722899999999993e-140,2.1668699999999997e-63,2.91216e-20,0.000787488,99.9992,POINT (441487 1477887),131558.55585251763
104,443487,1477887,0,0.150395,0.0,0.0,3.217779999999999e-228,2.4610399999999993e-137,5.00874e-62,8.493519999999999e-20,0.00103209,99.999,POINT (443487 1477887),130186.18059533047
105,445487,1477887,0,0.158211,0.0,7.76139e-316,1.946329999999999e-223,1.9462199999999996e-134,1.0793899999999998e-60,2.41891e-19,0.00134461,99.9987,POINT (445487 1477887),128830.2356514184
106,447487,1477887,0,0.166301,0.0,2.94685e-309,9.158129999999994e-219,1.3216199999999996e-131,2.1686499999999994e-59,6.72684e-19,0.00174134,99.9983,POINT (447487 1477887),127491.24526021385
107,449487,1477887,0,0.17466199999999998,0.0,7.857409999999995e-303,3.352219999999998e-214,7.706749999999998e-129,4.0622000000000005e-58,1.82668e-18,0.0022416999999999997,99.9978,POINT (449487 1477887),126169.74921905805
108,451487,1477887,0,0.183294,0.0,1.471269999999999e-296,9.545459999999996e-210,3.859129999999999e-126,7.094189999999999e-57,4.8436599999999994e-18,0.00286865,99.9971,POINT (451487 1477887),124866.30297241926
109,453487,1477887,0,0.192191,0.0,1.9346499999999988e-290,2.1144999999999992e-205,1.6594599999999994e-123,1.15509e-55,1.25414e-17,0.00364907,99.9964,POINT (453487 1477887),123581.47764936298
110,455487,1477887,0,0.20135,0.0,1.786559999999999e-284,3.643909999999998e-201,6.1278399999999985e-121,1.7535099999999998e-54,3.17086e-17,0.00461415,99.9954,POINT (455487 1477887),122315.86004275978
111,457487,1477887,0,0.21076399999999998,0.0,1.1586099999999995e-278,4.8852199999999973e-197,1.9432099999999997e-118,2.4818899999999995e-53,7.82834e-17,0.00579968,99.9942,POINT (457487 1477887),121070.05252332221
112,459487,1477887,0,0.220427,0.0,5.276839999999997e-273,5.095209999999998e-193,5.291899999999999e-116,3.2752299999999996e-52,1.8872200000000002e-16,0.00724636,99.9928,POINT (459487 1477887),119844.67288119234
113,461487,1477887,0,0.23032800000000003,0.0,1.687829999999999e-267,4.134349999999998e-189,1.2376199999999995e-113,4.02989e-51,4.44257e-16,0.00899988,99.991,POINT (461487 1477887),118640.3540874689
114,463487,1477887,0,0.240458,0.0,3.7914999999999974e-262,2.6099199999999994e-185,2.485719999999999e-111,4.623149999999999e-50,1.02119e-15,0.011111,99.9889,POINT (463487 1477887),117457.74396777763
115,465487,1477887,0,0.250805,0.0,5.981699999999997e-257,1.2818199999999997e-181,4.287629999999999e-109,4.94518e-49,2.29212e-15,0.013635499999999998,99.9864,POINT (465487 1477887),116297.5047797673
116,467487,1477887,0,0.261353,0.0,6.627929999999996e-252,4.897969999999998e-178,6.351659999999999e-107,4.932069999999999e-48,5.02374e-15,0.0166336,99.9834,POINT (467487 1477887),115160.31268627226
117,469487,1477887,0,0.272088,0.0,5.1579499999999973e-247,1.4561199999999995e-174,8.081079999999997e-105,4.586509999999999e-47,1.07516e-14,0.0201697,99.9798,POINT (469487 1477887),114046.85711583638
118,471487,1477887,0,0.282991,1.57113e-319,2.819219999999999e-242,3.3680799999999985e-171,8.830219999999998e-103,3.9769e-46,2.24688e-14,0.024311199999999998,99.9757,POINT (471487 1477887),112957.84000236548
119,473487,1477887,0,0.294043,1.66852e-313,1.0822899999999994e-237,6.061449999999998e-168,8.287079999999997e-101,3.2153e-45,4.585e-14,0.029127800000000002,99.9709,POINT (473487 1477887),111893.97489588079
120,475487,1477887,0,0.305223,1.1133999999999994e-307,2.9182599999999987e-233,8.487649999999998e-165,6.6798499999999984e-99,2.4238999999999994e-44,9.135969999999999e-14,0.0346898,99.9653,POINT (475487 1477887),110855.9859367098
121,477487,1477887,0,0.316506,4.670129999999998e-302,5.5268999999999964e-229,9.247479999999999e-162,4.6246099999999984e-97,1.70383e-43,1.77756e-13,0.0410663,99.9589,POINT (477487 1477887),109844.60668599073
122,479487,1477887,0,0.327867,1.2313299999999993e-296,7.352299999999998e-225,7.839579999999997e-159,2.7500099999999992e-95,1.1167599999999999e-42,3.37712e-13,0.0483236,99.9517,POINT (479487 1477887),108860.5788061041
123,481487,1477887,0,0.339279,2.0407799999999988e-291,6.870019999999996e-221,5.171349999999998e-156,1.4045999999999997e-93,6.82529e-42,6.26498e-13,0.056522300000000004,99.9435,POINT (481487 1477887),107904.65058559802
124,483487,1477887,0,0.350713,2.1261799999999987e-286,4.509139999999998e-217,2.654389999999999e-153,6.162219999999998e-92,3.8896399999999996e-41,1.13486e-12,0.06571519999999999,99.9343,POINT (483487 1477887),106977.57530435993
125,485487,1477887,0,0.362135,1.392509999999999e-281,2.0789299999999992e-213,1.0601999999999997e-150,2.3221799999999994e-90,2.06694e-40,2.00732e-12,0.0759445,99.9241,POINT (485487 1477887),106080.10943621806
126,487487,1477887,0,0.373514,5.733209999999997e-277,6.732919999999997e-210,3.295139999999999e-148,7.516889999999999e-89,1.02418e-39,3.46686e-12,0.08723860000000001,99.9128,POINT (487487 1477887),105213.01068784221
127,489487,1477887,0,0.384815,1.4839099999999994e-272,1.5317799999999995e-206,7.969669999999997e-146,2.0901199999999995e-87,4.732199999999999e-39,5.84658e-12,0.0996097,99.9004,POINT (489487 1477887),104377.03587475551
