#EAST NORTH ELEV Kg/m^2 [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) (percent)
433487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
435487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
437487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
439487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
441487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
443487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
445487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
447487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
449487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
451487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
453487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
455487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
457487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
549487 1479887 0 3.59378e-210 0.187133 0.570608 1.29981 2.28074 3.20288 3.96693 6.32708 82.1648 
551487 1479887 0 9.5428e-212 0.18043 0.550331 1.25418 2.20254 3.09794 3.84903 6.18793 82.6776 
553487 1479887 0 1.69945e-213 0.173384 0.52901 1.20616 2.12017 2.98721 3.72414 6.03898 83.221 
555487 1479887 0 2.02988e-215 0.166047 0.506799 1.15612 2.03422 2.87143 3.59302 5.8808 83.7916 
557487 1479887 0 1.62622e-217 0.158472 0.48386 1.1044 1.9453 2.75138 3.45645 5.71407 84.3861 
559487 1479887 0 8.73895e-220 0.150715 0.460359 1.05138 1.85403 2.62787 3.31527 5.53949 85.0009 
561487 1479887 0 3.15012e-222 0.142831 0.436461 0.997434 1.76103 2.5017 3.17033 5.35782 85.6324 
563487 1479887 0 7.61736e-225 0.134874 0.41233 0.942919 1.66692 2.37371 3.02251 5.16988 86.2769 
565487 1479887 0 1.2357e-227 0.126897 0.388129 0.888205 1.57233 2.24469 2.87268 4.97655 86.9305 
567487 1479887 0 1.34483e-230 0.118954 0.364015 0.833643 1.47786 2.11547 2.72172 4.77871 87.5896 
569487 1479887 0 9.81953e-234 0.111093 0.34014 0.779575 1.38409 1.98682 2.57051 4.5773 88.2505 
571487 1479887 0 4.81059e-237 0.103362 0.316644 0.72632 1.29158 1.85949 2.4199 4.37328 88.9094 
573487 1479887 0 1.58127e-240 0.0958044 0.29366 0.674178 1.20084 1.73419 2.27071 4.16763 89.563 
575487 1479887 0 3.48765e-244 0.0884591 0.271308 0.623423 1.11235 1.61158 2.12371 3.9613 90.2079 
577487 1479887 0 5.16164e-248 0.0813616 0.249696 0.5743 1.02655 1.49226 1.97963 3.75526 90.8409 
579487 1479887 0 5.12607e-252 0.0745425 0.228918 0.527023 0.943807 1.37678 1.83915 3.55046 91.4593 
581487 1479887 0 3.41613e-256 0.0680277 0.209053 0.481777 0.864458 1.26561 1.70289 3.34781 92.0604 
583487 1479887 0 1.52773e-260 0.0618381 0.190166 0.43871 0.788774 1.15916 1.57137 3.14817 92.6418 
585487 1479887 0 4.58487e-265 0.0559896 0.172306 0.39794 0.71697 1.05776 1.44507 2.95237 93.2016 
587487 1479887 0 9.23384e-270 0.0504932 0.155508 0.359551 0.649207 0.961659 1.32437 2.76117 93.738 
589487 1479887 0 1.24801e-274 0.0453555 0.139794 0.323595 0.585594 0.871057 1.20959 2.57525 94.2498 
591487 1479887 0 1.13197e-279 0.0405783 0.125171 0.290093 0.526182 0.786064 1.10096 2.39523 94.7357 
593487 1479887 0 6.89025e-285 0.0361597 0.111634 0.259041 0.470979 0.706732 0.998635 2.22165 95.1952 
595487 1479887 0 2.81462e-290 0.0320938 0.0991664 0.230405 0.419946 0.633047 0.902703 2.05497 95.6277 
597487 1479887 0 7.71589e-296 0.0283717 0.0877429 0.204132 0.373002 0.564942 0.813181 1.89555 96.0331 
599487 1479887 0 1.41949e-301 0.0249816 0.0773286 0.180147 0.330034 0.502295 0.73002 1.74368 96.4115 
601487 1479887 0 1.7525e-307 0.0219092 0.0678815 0.158359 0.290896 0.444944 0.653119 1.59959 96.7633 
603487 1479887 0 1.45197e-313 0.0191385 0.0593541 0.138664 0.255418 0.392688 0.58232 1.46338 97.089 
605487 1479887 0 8.04833e-320 0 0 0 0 0.564764 0.48496 1.21547 97.7348 
607487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
609487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
611487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
613487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
615487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
617487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
619487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
621487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
623487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
625487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
627487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
629487 1479887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
433487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
435487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
437487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
439487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
441487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
443487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
445487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
447487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
449487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
451487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
453487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
455487 1477887 0 0 -nan -nan -nan -nan -nan -nan -nan -nan 
457487 1477887 0 6.31811e-317 0.0346888 0.106999 0.248498 0.452017 0.679551 0.963403 2.16085 95.354 
459487 1477887 0 1.59813e-310 0.0391548 0.120811 0.280096 0.508425 0.760585 1.0682 2.3401 94.8826 
461487 1477887 0 2.71292e-304 0.0440552 0.135815 0.314483 0.569448 0.847997 1.18021 2.52697 94.381 
463487 1477887 0 3.09076e-298 0.0493691 0.152071 0.35169 0.635312 0.941902 1.29943 2.72112 93.8491 
465487 1477887 0 2.36318e-292 0.0551011 0.169591 0.391739 0.706034 1.04228 1.42569 2.92196 93.2876 
467487 1477887 0 1.21263e-286 0.0612511 0.188374 0.434622 0.78158 1.14902 1.55879 3.12885 92.6975 
469487 1477887 0 4.17598e-281 0.0678143 0.208402 0.480293 0.861853 1.26195 1.69839 3.34104 92.0803 
471487 1477887 0 9.65115e-276 0.0747803 0.229643 0.528673 0.946697 1.38082 1.84409 3.55772 91.4376 
473487 1477887 0 1.49687e-270 0.0821332 0.252046 0.579644 1.03589 1.50527 1.9954 3.778 90.7716 
475487 1477887 0 1.55799e-265 0.0898515 0.275546 0.633051 1.12915 1.63488 2.15173 4.00093 90.0849 
477487 1477887 0 1.0882e-260 0.097908 0.300058 0.688699 1.22613 1.76915 2.31243 4.22552 89.3801 
479487 1477887 0 5.10036e-256 0.10627 0.325482 0.746357 1.32641 1.90747 2.47677 4.45073 88.6605 
481487 1477887 0 1.6041e-251 0.114899 0.3517 0.805759 1.42952 2.0492 2.64395 4.67553 87.9294 
483487 1477887 0 3.38519e-247 0.123751 0.378581 0.866605 1.53495 2.19361 2.81311 4.89885 87.1906 
485487 1477887 0 4.79332e-243 0.13278 0.405979 0.928565 1.64212 2.33991 2.98334 5.11963 86.4477 
487487 1477887 0 4.55379e-239 0.141932 0.433737 0.991282 1.75041 2.48729 3.15372 5.33684 85.7048 
489487 1477887 0 2.9025e-235 0.151153 0.461687 1.05438 1.85919 2.63486 3.32328 5.54945 84.966 
491487 1477887 0 1.24112e-231 0.160384 0.489652 1.11746 1.96777 2.78174 3.49104 5.7565 84.2354 
493487 1477887 0 3.5602e-228 0.169565 0.517451 1.18012 2.07546 2.92701 3.65604 5.95706 83.5173 
495487 1477887 0 6.85065e-225 0.178634 0.544899 1.24194 2.18156 3.06976 3.8173 6.15024 82.8157 
497487 1477887 0 8.84225e-222 0.187529 0.571807 1.30251 2.28537 3.20907 3.97387 6.33524 82.1346 
499487 1477887 0 7.65498e-219 0.196189 0.59799 1.3614 2.38618 3.34405 4.12485 6.51129 81.4781 
501487 1477887 0 4.4448e-216 0.20455 0.623263 1.41822 2.48332 3.47382 4.26934 6.67771 80.8498 
503487 1477887 0 1.73088e-213 0.212555 0.647449 1.47255 2.57613 3.59753 4.40652 6.83388 80.2534 
505487 1477887 0 4.52025e-211 0.220146 0.670374 1.52403 2.66396 3.7144 4.53559 6.97924 79.6923 
507487 1477887 0 7.91628e-209 0.227267 0.691876 1.57229 2.74622 3.82365 4.65582 7.11329 79.1696 
509487 1477887 0 9.29654e-207 0.233868 0.711801 1.61699 2.82235 3.9246 4.76654 7.23561 78.6882 
511487 1477887 0 7.32057e-205 0.239901 0.730007 1.65782 2.89182 4.01659 4.86714 7.34583 78.2509 
513487 1477887 0 3.86522e-203 0.245323 0.746363 1.69448 2.95418 4.09905 4.95706 7.44362 77.8599 
515487 1477887 0 1.36834e-201 0.250094 0.760753 1.72673 3.00899 4.17144 5.03583 7.52872 77.5174 
517487 1477887 0 3.24781e-200 0.25418 0.773075 1.75434 3.05588 4.23332 5.10302 7.6009 77.2253 
519487 1477887 0 5.16835e-199 0.257552 0.783242 1.77711 3.09455 4.2843 5.15829 7.65999 76.985 
521487 1477887 0 5.51402e-198 0.260185 0.791182 1.79489 3.12473 4.32407 5.20134 7.70585 76.7978 
523487 1477887 0 3.94395e-197 0.262062 0.796838 1.80756 3.14622 4.35237 5.23195 7.73837 76.6646 
525487 1477887 0 1.8912e-196 0.263167 0.800172 1.81502 3.15888 4.36904 5.24997 7.75747 76.5863 
527487 1477887 0 6.07969e-196 0.263495 0.801159 1.81723 3.16263 4.37398 5.2553 7.76312 76.5631 
529487 1477887 0 1.31028e-195 0.263042 0.799793 1.81417 3.15745 4.36715 5.24792 7.7553 76.5952 
531487 1477887 0 1.89314e-195 0.261811 0.796083 1.80587 3.14335 4.3486 5.22787 7.73404 76.6824 
533487 1477887 0 1.83378e-195 0.259812 0.790056 1.79237 3.12045 4.31843 5.19524 7.69937 76.8243 
535487 1477887 0 1.19085e-195 0.257058 0.781754 1.77378 3.08889 4.27684 5.15021 7.65137 77.0201 
537487 1477887 0 5.18472e-196 0.253569 0.771234 1.75021 3.04888 4.22408 5.093 7.59016 77.2689 
539487 1477887 0 1.51342e-196 0.249371 0.758573 1.72185 3.00068 4.16048 5.02392 7.51588 77.5692 
541487 1477887 0 2.96192e-197 0.244493 0.743859 1.68887 2.94464 4.08644 4.94332 7.42872 77.9197 
543487 1477887 0 3.88668e-198 0.23897 0.727197 1.65152 2.88111 4.00241 4.85165 7.32891 78.3182 
545487 1477887 0 3.41975e-199 0.232843 0.708705 1.61005 2.81052 3.90893 4.74938 7.21672 78.7628 
547487 1477887 0 2.0176e-200 0.226154 0.688517 1.56475 2.73337 3.8066 4.63708 7.09249 79.251 
549487 1477887 0 7.98215e-202 0.218954 0.666775 1.51595 2.65018 3.69607 4.51538 6.95658 79.7801 
551487 1477887 0 2.11773e-203 0.211293 0.643635 1.46399 2.5615 3.57805 4.38496 6.80945 80.3471 
553487 1477887 0 3.76798e-205 0.203226 0.619262 1.40922 2.46796 3.45331 4.24655 6.65159 80.9489 
555487 1477887 0 4.49629e-207 0.194813 0.59383 1.35205 2.37018 3.32264 4.10095 6.48357 81.582 
557487 1477887 0 3.59858e-209 0.186111 0.567518 1.29286 2.26884 3.18691 3.94902 6.30603 82.2427 
559487 1477887 0 1.9318e-211 0.177184 0.54051 1.23206 2.16461 3.04698 3.79162 6.11967 82.9274 
561487 1477887 0 6.95617e-214 0.168093 0.512994 1.17008 2.05821 2.90377 3.6297 5.92524 83.6319 
